Match_col,Tms,Tce
RBBH-11277,Tms_TRINITY_DN57158_c0_g1_i1,Tce_TRINITY_DN93831_c1_g1_i1
RBBH-11278,Tms_TRINITY_DN17182_c0_g1_i1,Tce_TRINITY_DN105292_c5_g1_i2
RBBH-11279,Tms_TRINITY_DN56267_c0_g1_i1,Tce_TRINITY_DN95157_c0_g1_i1
RBBH-1128,Tms_TRINITY_DN49128_c0_g1_i1,Tce_TRINITY_DN73317_c0_g1_i1
RBBH-11280,Tms_TRINITY_DN47877_c0_g1_i1,Tce_TRINITY_DN103583_c0_g2_i2
RBBH-11281,Tms_TRINITY_DN19224_c0_g1_i2,Tce_TRINITY_DN102590_c2_g1_i2
RBBH-11282,Tms_TRINITY_DN12351_c0_g1_i1,Tce_TRINITY_DN105801_c0_g1_i1
RBBH-11283,Tms_TRINITY_DN26903_c0_g3_i1,Tce_TRINITY_DN105328_c2_g1_i1
RBBH-11284,Tms_TRINITY_DN10287_c0_g1_i1,Tce_TRINITY_DN83623_c0_g1_i1
RBBH-11285,Tms_TRINITY_DN24773_c0_g1_i3,Tce_TRINITY_DN100070_c3_g3_i3
RBBH-11286,Tms_TRINITY_DN1789_c0_g1_i1,Tce_TRINITY_DN92977_c0_g1_i1
RBBH-11287,Tms_TRINITY_DN8989_c0_g1_i1,Tce_TRINITY_DN93505_c0_g1_i1
RBBH-11288,Tms_TRINITY_DN34778_c0_g1_i1,Tce_TRINITY_DN101724_c0_g1_i1
RBBH-11289,Tms_TRINITY_DN71122_c0_g1_i1,Tce_TRINITY_DN103320_c1_g1_i2
RBBH-11291,Tms_TRINITY_DN2220_c0_g1_i1,Tce_TRINITY_DN100335_c0_g1_i1
RBBH-11292,Tms_TRINITY_DN65031_c0_g1_i1,Tce_TRINITY_DN76541_c0_g1_i1
RBBH-11293,Tms_TRINITY_DN31345_c4_g1_i1,Tce_TRINITY_DN100700_c1_g1_i1
RBBH-11294,Tms_TRINITY_DN23608_c0_g1_i1,Tce_TRINITY_DN104012_c0_g1_i2
RBBH-11295,Tms_TRINITY_DN40105_c0_g1_i1,Tce_TRINITY_DN105235_c1_g1_i2
RBBH-11296,Tms_TRINITY_DN28186_c0_g1_i1,Tce_TRINITY_DN62584_c0_g1_i1
RBBH-11297,Tms_TRINITY_DN31813_c10_g6_i1,Tce_TRINITY_DN105848_c8_g1_i2
RBBH-11298,Tms_TRINITY_DN3885_c0_g1_i1,Tce_TRINITY_DN61666_c0_g1_i1
RBBH-11299,Tms_TRINITY_DN12866_c0_g1_i1,Tce_TRINITY_DN97778_c0_g1_i1
RBBH-113,Tms_TRINITY_DN13863_c0_g1_i1,Tce_TRINITY_DN88416_c0_g1_i1
RBBH-1130,Tms_TRINITY_DN31362_c7_g1_i1,Tce_TRINITY_DN96236_c1_g2_i3
RBBH-11301,Tms_TRINITY_DN31514_c5_g2_i1,Tce_TRINITY_DN99684_c2_g1_i1
RBBH-11302,Tms_TRINITY_DN31079_c0_g1_i1,Tce_TRINITY_DN79816_c2_g1_i1
RBBH-11303,Tms_TRINITY_DN2011_c0_g1_i1,Tce_TRINITY_DN101005_c1_g2_i1
RBBH-11304,Tms_TRINITY_DN10727_c0_g1_i1,Tce_TRINITY_DN101847_c0_g1_i1
RBBH-11305,Tms_TRINITY_DN20621_c0_g1_i1,Tce_TRINITY_DN106381_c0_g1_i1
RBBH-11306,Tms_TRINITY_DN10875_c0_g1_i1,Tce_TRINITY_DN98155_c0_g1_i2
RBBH-11308,Tms_TRINITY_DN31223_c12_g1_i1,Tce_TRINITY_DN84968_c0_g1_i1
RBBH-11309,Tms_TRINITY_DN30493_c0_g1_i2,Tce_TRINITY_DN101833_c0_g1_i1
RBBH-1131,Tms_TRINITY_DN63046_c0_g1_i1,Tce_TRINITY_DN107022_c0_g1_i1
RBBH-11310,Tms_TRINITY_DN34180_c0_g1_i1,Tce_TRINITY_DN99436_c0_g1_i1
RBBH-11311,Tms_TRINITY_DN57178_c0_g1_i1,Tce_TRINITY_DN103916_c1_g5_i1
RBBH-11313,Tms_TRINITY_DN74886_c0_g1_i1,Tce_TRINITY_DN78678_c0_g1_i1
RBBH-11314,Tms_TRINITY_DN13051_c1_g2_i1,Tce_TRINITY_DN105025_c4_g1_i1
RBBH-11315,Tms_TRINITY_DN31442_c3_g1_i1,Tce_TRINITY_DN102658_c0_g1_i2
RBBH-11316,Tms_TRINITY_DN41307_c0_g1_i1,Tce_TRINITY_DN96102_c0_g1_i1
RBBH-11317,Tms_TRINITY_DN2351_c1_g1_i1,Tce_TRINITY_DN95449_c0_g1_i1
RBBH-11319,Tms_TRINITY_DN17859_c0_g1_i3,Tce_TRINITY_DN69185_c0_g1_i2
RBBH-1132,Tms_TRINITY_DN30479_c0_g2_i2,Tce_TRINITY_DN107281_c5_g1_i2
RBBH-11320,Tms_TRINITY_DN7751_c0_g1_i1,Tce_TRINITY_DN80344_c0_g1_i1
RBBH-11321,Tms_TRINITY_DN22371_c0_g1_i1,Tce_TRINITY_DN103850_c0_g2_i1
RBBH-11322,Tms_TRINITY_DN31272_c3_g8_i6,Tce_TRINITY_DN107172_c1_g3_i6
RBBH-11323,Tms_TRINITY_DN12782_c1_g1_i1,Tce_TRINITY_DN104646_c5_g1_i2
RBBH-11324,Tms_TRINITY_DN64217_c0_g1_i1,Tce_TRINITY_DN8399_c0_g2_i1
RBBH-11325,Tms_TRINITY_DN29552_c1_g2_i3,Tce_TRINITY_DN76415_c0_g1_i1
RBBH-11326,Tms_TRINITY_DN59027_c0_g1_i1,Tce_TRINITY_DN62487_c0_g1_i1
RBBH-11327,Tms_TRINITY_DN28995_c0_g1_i1,Tce_TRINITY_DN105349_c1_g1_i2
RBBH-11328,Tms_TRINITY_DN60348_c0_g1_i1,Tce_TRINITY_DN105900_c0_g2_i1
RBBH-11329,Tms_TRINITY_DN19004_c0_g1_i1,Tce_TRINITY_DN100636_c0_g1_i1
RBBH-1133,Tms_TRINITY_DN25552_c0_g2_i1,Tce_TRINITY_DN102228_c0_g2_i1
RBBH-11331,Tms_TRINITY_DN21828_c1_g1_i1,Tce_TRINITY_DN103013_c8_g1_i1
RBBH-11332,Tms_TRINITY_DN52958_c0_g1_i1,Tce_TRINITY_DN87804_c0_g1_i1
RBBH-11333,Tms_TRINITY_DN59098_c0_g1_i1,Tce_TRINITY_DN76468_c0_g1_i1
RBBH-11334,Tms_TRINITY_DN75791_c0_g1_i1,Tce_TRINITY_DN112723_c0_g1_i1
RBBH-11335,Tms_TRINITY_DN55397_c0_g1_i1,Tce_TRINITY_DN96501_c0_g1_i1
RBBH-11336,Tms_TRINITY_DN48483_c0_g1_i1,Tce_TRINITY_DN105698_c7_g1_i1
RBBH-11337,Tms_TRINITY_DN15303_c0_g1_i1,Tce_TRINITY_DN75317_c0_g1_i1
RBBH-11338,Tms_TRINITY_DN14786_c0_g1_i1,Tce_TRINITY_DN103766_c2_g2_i2
RBBH-11339,Tms_TRINITY_DN30702_c0_g1_i4,Tce_TRINITY_DN100720_c0_g1_i2
RBBH-1134,Tms_TRINITY_DN7_c0_g1_i1,Tce_TRINITY_DN91037_c0_g1_i1
RBBH-11340,Tms_TRINITY_DN18922_c0_g1_i1,Tce_TRINITY_DN101762_c0_g1_i2
RBBH-11341,Tms_TRINITY_DN30572_c1_g1_i1,Tce_TRINITY_DN98706_c0_g2_i2
RBBH-11342,Tms_TRINITY_DN28385_c0_g1_i1,Tce_TRINITY_DN101453_c0_g2_i1
RBBH-11343,Tms_TRINITY_DN53749_c0_g1_i1,Tce_TRINITY_DN104508_c2_g3_i2
RBBH-11344,Tms_TRINITY_DN33323_c0_g1_i1,Tce_TRINITY_DN71590_c0_g1_i1
RBBH-11345,Tms_TRINITY_DN13330_c0_g1_i1,Tce_TRINITY_DN87439_c0_g1_i1
RBBH-11346,Tms_TRINITY_DN29068_c0_g1_i1,Tce_TRINITY_DN98234_c0_g1_i2
RBBH-11347,Tms_TRINITY_DN39748_c0_g1_i1,Tce_TRINITY_DN89087_c0_g1_i1
RBBH-11348,Tms_TRINITY_DN29798_c3_g1_i1,Tce_TRINITY_DN95815_c2_g1_i1
RBBH-11349,Tms_TRINITY_DN31530_c1_g1_i1,Tce_TRINITY_DN107697_c1_g2_i6
RBBH-1135,Tms_TRINITY_DN29132_c0_g1_i1,Tce_TRINITY_DN80874_c0_g1_i1
RBBH-11350,Tms_TRINITY_DN32378_c0_g1_i1,Tce_TRINITY_DN113126_c0_g1_i1
RBBH-11352,Tms_TRINITY_DN8733_c0_g1_i1,Tce_TRINITY_DN101157_c0_g1_i1
RBBH-11353,Tms_TRINITY_DN65181_c0_g1_i1,Tce_TRINITY_DN94586_c0_g1_i1
RBBH-11354,Tms_TRINITY_DN7929_c0_g1_i1,Tce_TRINITY_DN101973_c1_g1_i1
RBBH-11355,Tms_TRINITY_DN10712_c0_g1_i1,Tce_TRINITY_DN98071_c0_g1_i1
RBBH-11356,Tms_TRINITY_DN31180_c0_g1_i1,Tce_TRINITY_DN100933_c3_g1_i2
RBBH-11357,Tms_TRINITY_DN72390_c0_g1_i1,Tce_TRINITY_DN65609_c0_g1_i1
RBBH-11358,Tms_TRINITY_DN29730_c0_g1_i1,Tce_TRINITY_DN62496_c0_g2_i1
RBBH-11359,Tms_TRINITY_DN56325_c0_g1_i1,Tce_TRINITY_DN80144_c0_g1_i2
RBBH-11360,Tms_TRINITY_DN19218_c0_g1_i1,Tce_TRINITY_DN105315_c0_g1_i1
RBBH-11361,Tms_TRINITY_DN73671_c0_g1_i1,Tce_TRINITY_DN43161_c0_g1_i1
RBBH-11362,Tms_TRINITY_DN31544_c5_g10_i1,Tce_TRINITY_DN87863_c0_g1_i2
RBBH-11363,Tms_TRINITY_DN23601_c0_g1_i1,Tce_TRINITY_DN69917_c0_g1_i1
RBBH-11364,Tms_TRINITY_DN40134_c0_g1_i1,Tce_TRINITY_DN100322_c17_g1_i1
RBBH-11365,Tms_TRINITY_DN5098_c0_g1_i1,Tce_TRINITY_DN105171_c3_g1_i1
RBBH-11366,Tms_TRINITY_DN35883_c0_g1_i1,Tce_TRINITY_DN105848_c10_g4_i1
RBBH-11367,Tms_TRINITY_DN17348_c0_g1_i1,Tce_TRINITY_DN101457_c0_g1_i6
RBBH-11368,Tms_TRINITY_DN65703_c0_g1_i1,Tce_TRINITY_DN76756_c0_g1_i2
RBBH-11369,Tms_TRINITY_DN6445_c0_g1_i1,Tce_TRINITY_DN103727_c3_g3_i2
RBBH-1137,Tms_TRINITY_DN37897_c0_g1_i1,Tce_TRINITY_DN104060_c1_g2_i2
RBBH-11370,Tms_TRINITY_DN71753_c0_g1_i1,Tce_TRINITY_DN68784_c0_g1_i1
RBBH-11371,Tms_TRINITY_DN32973_c0_g1_i1,Tce_TRINITY_DN101417_c1_g1_i1
RBBH-11372,Tms_TRINITY_DN27562_c0_g1_i1,Tce_TRINITY_DN96672_c0_g1_i1
RBBH-11373,Tms_TRINITY_DN2407_c0_g2_i1,Tce_TRINITY_DN104461_c0_g1_i1
RBBH-11374,Tms_TRINITY_DN24956_c1_g1_i1,Tce_TRINITY_DN76869_c0_g1_i1
RBBH-11375,Tms_TRINITY_DN5848_c0_g1_i1,Tce_TRINITY_DN100323_c0_g1_i2
RBBH-11376,Tms_TRINITY_DN43208_c0_g1_i1,Tce_TRINITY_DN104254_c4_g1_i1
RBBH-11377,Tms_TRINITY_DN27838_c2_g1_i1,Tce_TRINITY_DN106762_c3_g1_i1
RBBH-11378,Tms_TRINITY_DN29559_c1_g1_i1,Tce_TRINITY_DN73089_c0_g1_i1
RBBH-11379,Tms_TRINITY_DN16264_c0_g1_i1,Tce_TRINITY_DN102454_c0_g2_i1
RBBH-1138,Tms_TRINITY_DN29491_c1_g4_i1,Tce_TRINITY_DN100281_c0_g1_i1
RBBH-11380,Tms_TRINITY_DN19305_c0_g1_i1,Tce_TRINITY_DN104602_c3_g1_i3
RBBH-11381,Tms_TRINITY_DN7357_c0_g1_i1,Tce_TRINITY_DN99545_c0_g1_i1
RBBH-11382,Tms_TRINITY_DN71331_c0_g1_i1,Tce_TRINITY_DN99193_c0_g1_i1
RBBH-11384,Tms_TRINITY_DN41821_c0_g1_i1,Tce_TRINITY_DN80073_c0_g1_i1
RBBH-11385,Tms_TRINITY_DN56104_c0_g1_i1,Tce_TRINITY_DN83036_c0_g1_i1
RBBH-11386,Tms_TRINITY_DN27175_c0_g1_i2,Tce_TRINITY_DN101211_c0_g1_i2
RBBH-11387,Tms_TRINITY_DN29038_c0_g2_i2,Tce_TRINITY_DN95320_c0_g1_i2
RBBH-11388,Tms_TRINITY_DN10466_c0_g1_i1,Tce_TRINITY_DN96233_c0_g1_i1
RBBH-11389,Tms_TRINITY_DN23107_c0_g1_i1,Tce_TRINITY_DN102895_c1_g1_i1
RBBH-1139,Tms_TRINITY_DN19844_c0_g1_i1,Tce_TRINITY_DN89376_c0_g1_i1
RBBH-11390,Tms_TRINITY_DN47227_c0_g1_i1,Tce_TRINITY_DN84624_c0_g1_i1
RBBH-11391,Tms_TRINITY_DN36141_c0_g1_i1,Tce_TRINITY_DN102067_c0_g1_i1
RBBH-11392,Tms_TRINITY_DN31264_c2_g3_i1,Tce_TRINITY_DN107778_c0_g1_i2
RBBH-11393,Tms_TRINITY_DN28558_c1_g1_i1,Tce_TRINITY_DN103036_c1_g3_i1
RBBH-11395,Tms_TRINITY_DN26268_c0_g2_i1,Tce_TRINITY_DN96693_c0_g1_i1
RBBH-11396,Tms_TRINITY_DN67756_c0_g1_i1,Tce_TRINITY_DN11734_c0_g1_i1
RBBH-11397,Tms_TRINITY_DN866_c0_g1_i1,Tce_TRINITY_DN114260_c0_g1_i1
RBBH-11398,Tms_TRINITY_DN20695_c0_g1_i1,Tce_TRINITY_DN90636_c0_g1_i1
RBBH-11399,Tms_TRINITY_DN23659_c0_g1_i1,Tce_TRINITY_DN99854_c0_g1_i2
RBBH-114,Tms_TRINITY_DN2107_c0_g2_i1,Tce_TRINITY_DN78169_c0_g1_i1
RBBH-1140,Tms_TRINITY_DN9105_c0_g1_i1,Tce_TRINITY_DN103955_c0_g1_i1
RBBH-11400,Tms_TRINITY_DN34647_c0_g1_i1,Tce_TRINITY_DN51260_c0_g1_i1
RBBH-11401,Tms_TRINITY_DN76704_c0_g1_i1,Tce_TRINITY_DN49549_c0_g2_i1
RBBH-11402,Tms_TRINITY_DN35459_c0_g1_i1,Tce_TRINITY_DN58804_c0_g1_i1
RBBH-11403,Tms_TRINITY_DN24434_c0_g1_i1,Tce_TRINITY_DN103763_c0_g1_i3
RBBH-11404,Tms_TRINITY_DN34395_c0_g1_i1,Tce_TRINITY_DN88293_c1_g1_i1
RBBH-11405,Tms_TRINITY_DN21632_c0_g1_i1,Tce_TRINITY_DN107656_c0_g1_i1
RBBH-11407,Tms_TRINITY_DN3519_c0_g2_i1,Tce_TRINITY_DN82373_c0_g1_i1
RBBH-11408,Tms_TRINITY_DN13537_c0_g1_i1,Tce_TRINITY_DN101589_c0_g1_i1
RBBH-11409,Tms_TRINITY_DN34991_c0_g1_i1,Tce_TRINITY_DN81505_c2_g2_i1
RBBH-1141,Tms_TRINITY_DN18966_c1_g1_i1,Tce_TRINITY_DN100815_c0_g1_i1
RBBH-11410,Tms_TRINITY_DN12672_c0_g1_i1,Tce_TRINITY_DN105259_c4_g1_i1
RBBH-11411,Tms_TRINITY_DN3224_c0_g1_i1,Tce_TRINITY_DN97723_c0_g2_i2
RBBH-11412,Tms_TRINITY_DN28376_c0_g2_i2,Tce_TRINITY_DN100716_c0_g1_i2
RBBH-11413,Tms_TRINITY_DN27945_c1_g2_i1,Tce_TRINITY_DN96228_c3_g2_i1
RBBH-11415,Tms_TRINITY_DN23982_c0_g1_i1,Tce_TRINITY_DN106861_c0_g1_i1
RBBH-11416,Tms_TRINITY_DN31833_c0_g3_i1,Tce_TRINITY_DN107775_c0_g4_i1
RBBH-11417,Tms_TRINITY_DN30952_c4_g1_i2,Tce_TRINITY_DN106564_c0_g4_i2
RBBH-11418,Tms_TRINITY_DN36006_c0_g1_i1,Tce_TRINITY_DN89434_c0_g1_i2
RBBH-11419,Tms_TRINITY_DN25417_c0_g2_i1,Tce_TRINITY_DN76786_c0_g1_i1
RBBH-1142,Tms_TRINITY_DN30407_c1_g2_i1,Tce_TRINITY_DN103240_c0_g1_i2
RBBH-11420,Tms_TRINITY_DN72860_c0_g1_i1,Tce_TRINITY_DN60259_c0_g1_i1
RBBH-11421,Tms_TRINITY_DN31810_c2_g7_i1,Tce_TRINITY_DN102021_c2_g1_i1
RBBH-11422,Tms_TRINITY_DN21449_c0_g1_i1,Tce_TRINITY_DN105580_c0_g1_i1
RBBH-11424,Tms_TRINITY_DN29480_c1_g4_i1,Tce_TRINITY_DN105408_c3_g1_i2
RBBH-11425,Tms_TRINITY_DN24844_c0_g1_i1,Tce_TRINITY_DN107143_c0_g1_i1
RBBH-11427,Tms_TRINITY_DN17469_c0_g1_i1,Tce_TRINITY_DN98077_c2_g1_i2
RBBH-11428,Tms_TRINITY_DN26330_c0_g1_i1,Tce_TRINITY_DN99657_c0_g1_i1
RBBH-11429,Tms_TRINITY_DN40744_c0_g1_i1,Tce_TRINITY_DN103007_c0_g2_i1
RBBH-1143,Tms_TRINITY_DN1037_c0_g1_i1,Tce_TRINITY_DN72599_c0_g1_i2
RBBH-11430,Tms_TRINITY_DN10014_c0_g1_i1,Tce_TRINITY_DN69284_c0_g1_i1
RBBH-11431,Tms_TRINITY_DN3620_c0_g1_i1,Tce_TRINITY_DN103711_c7_g1_i1
RBBH-11432,Tms_TRINITY_DN1475_c0_g1_i1,Tce_TRINITY_DN31990_c0_g1_i1
RBBH-11433,Tms_TRINITY_DN27963_c0_g1_i1,Tce_TRINITY_DN102313_c0_g1_i1
RBBH-11434,Tms_TRINITY_DN26956_c0_g2_i1,Tce_TRINITY_DN99467_c0_g1_i2
RBBH-11435,Tms_TRINITY_DN9932_c0_g1_i1,Tce_TRINITY_DN92839_c0_g1_i1
RBBH-11436,Tms_TRINITY_DN31711_c5_g8_i1,Tce_TRINITY_DN85219_c0_g1_i1
RBBH-11437,Tms_TRINITY_DN13642_c1_g1_i1,Tce_TRINITY_DN95548_c0_g1_i1
RBBH-11438,Tms_TRINITY_DN29225_c1_g4_i1,Tce_TRINITY_DN105688_c0_g1_i1
RBBH-11439,Tms_TRINITY_DN1644_c0_g2_i1,Tce_TRINITY_DN86453_c0_g1_i2
RBBH-1144,Tms_TRINITY_DN13789_c0_g1_i1,Tce_TRINITY_DN100987_c0_g2_i2
RBBH-11441,Tms_TRINITY_DN29304_c0_g1_i1,Tce_TRINITY_DN105510_c0_g1_i1
RBBH-11442,Tms_TRINITY_DN50304_c0_g1_i1,Tce_TRINITY_DN6287_c0_g1_i1
RBBH-11443,Tms_TRINITY_DN42162_c0_g1_i1,Tce_TRINITY_DN67569_c0_g1_i1
RBBH-11444,Tms_TRINITY_DN36920_c0_g1_i1,Tce_TRINITY_DN101832_c3_g1_i1
RBBH-11446,Tms_TRINITY_DN31683_c1_g4_i8,Tce_TRINITY_DN104201_c0_g5_i8
RBBH-11448,Tms_TRINITY_DN57326_c0_g1_i1,Tce_TRINITY_DN73847_c0_g1_i1
RBBH-1145,Tms_TRINITY_DN18200_c0_g4_i1,Tce_TRINITY_DN86163_c0_g1_i1
RBBH-11450,Tms_TRINITY_DN662_c0_g2_i1,Tce_TRINITY_DN76144_c0_g1_i1
RBBH-11451,Tms_TRINITY_DN16897_c0_g1_i1,Tce_TRINITY_DN97199_c0_g1_i1
RBBH-11452,Tms_TRINITY_DN25465_c0_g2_i1,Tce_TRINITY_DN104284_c0_g1_i1
RBBH-11453,Tms_TRINITY_DN61320_c0_g1_i1,Tce_TRINITY_DN28900_c0_g1_i1
RBBH-11454,Tms_TRINITY_DN23469_c0_g1_i1,Tce_TRINITY_DN101782_c0_g1_i8
RBBH-11455,Tms_TRINITY_DN56582_c0_g1_i1,Tce_TRINITY_DN98649_c0_g1_i3
RBBH-11457,Tms_TRINITY_DN49079_c0_g1_i1,Tce_TRINITY_DN90434_c0_g1_i1
RBBH-11458,Tms_TRINITY_DN31463_c10_g2_i1,Tce_TRINITY_DN67490_c0_g1_i1
RBBH-11459,Tms_TRINITY_DN1691_c0_g1_i1,Tce_TRINITY_DN83816_c1_g3_i1
RBBH-11460,Tms_TRINITY_DN2728_c0_g1_i1,Tce_TRINITY_DN90959_c1_g1_i2
RBBH-11461,Tms_TRINITY_DN30518_c0_g1_i1,Tce_TRINITY_DN103986_c0_g5_i1
RBBH-11462,Tms_TRINITY_DN23600_c0_g1_i1,Tce_TRINITY_DN103911_c4_g1_i3
RBBH-11463,Tms_TRINITY_DN6588_c0_g1_i1,Tce_TRINITY_DN84385_c0_g2_i3
RBBH-11464,Tms_TRINITY_DN4575_c0_g1_i1,Tce_TRINITY_DN104298_c1_g1_i4
RBBH-11465,Tms_TRINITY_DN29489_c0_g1_i1,Tce_TRINITY_DN104075_c0_g2_i4
RBBH-11466,Tms_TRINITY_DN40533_c0_g1_i1,Tce_TRINITY_DN98850_c0_g1_i1
RBBH-11467,Tms_TRINITY_DN47861_c0_g1_i1,Tce_TRINITY_DN92796_c0_g1_i3
RBBH-11468,Tms_TRINITY_DN36894_c0_g1_i1,Tce_TRINITY_DN83848_c0_g1_i1
RBBH-11469,Tms_TRINITY_DN31821_c0_g2_i1,Tce_TRINITY_DN97221_c1_g5_i2
RBBH-1147,Tms_TRINITY_DN26219_c0_g1_i4,Tce_TRINITY_DN100393_c0_g1_i4
RBBH-11470,Tms_TRINITY_DN6589_c0_g1_i1,Tce_TRINITY_DN92976_c1_g1_i1
RBBH-11471,Tms_TRINITY_DN72237_c0_g1_i1,Tce_TRINITY_DN98985_c4_g1_i1
RBBH-11472,Tms_TRINITY_DN28260_c0_g1_i1,Tce_TRINITY_DN105401_c0_g1_i1
RBBH-11474,Tms_TRINITY_DN29974_c5_g2_i1,Tce_TRINITY_DN102341_c2_g1_i1
RBBH-11475,Tms_TRINITY_DN17525_c0_g1_i1,Tce_TRINITY_DN84507_c0_g1_i1
RBBH-11476,Tms_TRINITY_DN31095_c10_g1_i1,Tce_TRINITY_DN97517_c2_g1_i1
RBBH-11477,Tms_TRINITY_DN1146_c0_g1_i1,Tce_TRINITY_DN107456_c0_g1_i2
RBBH-11478,Tms_TRINITY_DN10995_c0_g1_i1,Tce_TRINITY_DN103080_c0_g2_i1
RBBH-11479,Tms_TRINITY_DN25541_c0_g1_i2,Tce_TRINITY_DN86400_c0_g1_i2
RBBH-1148,Tms_TRINITY_DN22755_c0_g1_i4,Tce_TRINITY_DN98643_c1_g1_i1
RBBH-11481,Tms_TRINITY_DN20019_c0_g1_i1,Tce_TRINITY_DN106833_c1_g1_i1
RBBH-11482,Tms_TRINITY_DN19102_c0_g1_i1,Tce_TRINITY_DN102958_c0_g1_i1
RBBH-11483,Tms_TRINITY_DN25935_c2_g1_i1,Tce_TRINITY_DN84927_c0_g1_i1
RBBH-11484,Tms_TRINITY_DN25_c0_g1_i1,Tce_TRINITY_DN70523_c1_g1_i1
RBBH-11485,Tms_TRINITY_DN74262_c0_g1_i1,Tce_TRINITY_DN101812_c4_g5_i3
RBBH-11486,Tms_TRINITY_DN25330_c0_g1_i1,Tce_TRINITY_DN97789_c0_g1_i2
RBBH-11487,Tms_TRINITY_DN51809_c0_g1_i1,Tce_TRINITY_DN129823_c0_g1_i1
RBBH-11488,Tms_TRINITY_DN27700_c0_g2_i1,Tce_TRINITY_DN99702_c0_g1_i1
RBBH-11489,Tms_TRINITY_DN9580_c0_g1_i1,Tce_TRINITY_DN83343_c0_g1_i1
RBBH-1149,Tms_TRINITY_DN26852_c0_g1_i1,Tce_TRINITY_DN64908_c0_g1_i1
RBBH-11490,Tms_TRINITY_DN19898_c0_g1_i1,Tce_TRINITY_DN83736_c0_g1_i1
RBBH-11491,Tms_TRINITY_DN6949_c0_g2_i1,Tce_TRINITY_DN91488_c0_g1_i1
RBBH-11492,Tms_TRINITY_DN31554_c4_g2_i1,Tce_TRINITY_DN98647_c7_g3_i2
RBBH-11493,Tms_TRINITY_DN28947_c0_g1_i2,Tce_TRINITY_DN105160_c0_g1_i2
RBBH-11494,Tms_TRINITY_DN25889_c0_g1_i1,Tce_TRINITY_DN104075_c0_g1_i2
RBBH-11495,Tms_TRINITY_DN35671_c0_g1_i1,Tce_TRINITY_DN87729_c0_g1_i1
RBBH-11496,Tms_TRINITY_DN21768_c0_g2_i1,Tce_TRINITY_DN94726_c0_g1_i1
RBBH-11497,Tms_TRINITY_DN30394_c0_g1_i1,Tce_TRINITY_DN94342_c0_g1_i1
RBBH-11498,Tms_TRINITY_DN22290_c0_g3_i1,Tce_TRINITY_DN15806_c0_g1_i1
RBBH-11499,Tms_TRINITY_DN25520_c0_g1_i1,Tce_TRINITY_DN81247_c0_g1_i1
RBBH-115,Tms_TRINITY_DN25901_c0_g2_i1,Tce_TRINITY_DN104131_c3_g1_i1
RBBH-1150,Tms_TRINITY_DN34658_c0_g1_i1,Tce_TRINITY_DN96326_c0_g1_i1
RBBH-11500,Tms_TRINITY_DN47712_c0_g1_i1,Tce_TRINITY_DN87308_c0_g1_i1
RBBH-11501,Tms_TRINITY_DN828_c0_g1_i1,Tce_TRINITY_DN97304_c0_g1_i1
RBBH-11502,Tms_TRINITY_DN19607_c0_g2_i1,Tce_TRINITY_DN86864_c1_g1_i1
RBBH-11503,Tms_TRINITY_DN65011_c0_g1_i1,Tce_TRINITY_DN78563_c0_g1_i1
RBBH-11504,Tms_TRINITY_DN17782_c0_g2_i1,Tce_TRINITY_DN87754_c0_g1_i1
RBBH-11506,Tms_TRINITY_DN27551_c0_g1_i1,Tce_TRINITY_DN98435_c10_g3_i2
RBBH-11509,Tms_TRINITY_DN25217_c0_g3_i1,Tce_TRINITY_DN101391_c1_g2_i1
RBBH-1151,Tms_TRINITY_DN19483_c0_g1_i1,Tce_TRINITY_DN77220_c0_g1_i1
RBBH-11510,Tms_TRINITY_DN32377_c0_g1_i1,Tce_TRINITY_DN91571_c0_g1_i1
RBBH-11512,Tms_TRINITY_DN13754_c0_g2_i1,Tce_TRINITY_DN93777_c2_g1_i1
RBBH-11513,Tms_TRINITY_DN28710_c1_g1_i1,Tce_TRINITY_DN100492_c1_g3_i1
RBBH-11514,Tms_TRINITY_DN10631_c1_g1_i1,Tce_TRINITY_DN94564_c8_g2_i1
RBBH-11517,Tms_TRINITY_DN72534_c0_g1_i1,Tce_TRINITY_DN104057_c0_g1_i1
RBBH-11518,Tms_TRINITY_DN23306_c0_g1_i1,Tce_TRINITY_DN100109_c0_g1_i1
RBBH-11519,Tms_TRINITY_DN53210_c0_g1_i1,Tce_TRINITY_DN67954_c0_g1_i1
RBBH-1152,Tms_TRINITY_DN31528_c8_g1_i1,Tce_TRINITY_DN107431_c0_g2_i1
RBBH-11520,Tms_TRINITY_DN63018_c0_g1_i1,Tce_TRINITY_DN88314_c0_g1_i1
RBBH-11521,Tms_TRINITY_DN73407_c0_g1_i1,Tce_TRINITY_DN102816_c0_g1_i1
RBBH-11522,Tms_TRINITY_DN57520_c0_g1_i1,Tce_TRINITY_DN91788_c0_g1_i1
RBBH-11523,Tms_TRINITY_DN17427_c0_g2_i1,Tce_TRINITY_DN89597_c0_g1_i1
RBBH-11524,Tms_TRINITY_DN48258_c0_g1_i1,Tce_TRINITY_DN80807_c0_g1_i1
RBBH-11525,Tms_TRINITY_DN33051_c0_g1_i1,Tce_TRINITY_DN95881_c0_g1_i2
RBBH-11526,Tms_TRINITY_DN59444_c0_g1_i1,Tce_TRINITY_DN104081_c3_g1_i1
