OG_name,Tsi,Tge,Tpa,Tms,Tdi,Tps,Tcm,Tte,Tbi,Tce
OG-1261,Tsi_TRINITY_DN33556_c0_g1_i1,Tge_TRINITY_DN44689_c0_g1_i1,Tpa_TRINITY_DN130059_c0_g1_i4,Tms_TRINITY_DN32234_c0_g1_i1,Tdi_TRINITY_DN32330_c13_g1_i1,Tps_TRINITY_DN91033_c0_g1_i1,Tcm_TRINITY_DN102660_c3_g2_i1,Tte_TRINITY_DN11829_c0_g1_i1,Tbi_TRINITY_DN65996_c0_g1_i1,Tce_TRINITY_DN90479_c0_g1_i1
OG-1262,Tsi_TRINITY_DN31691_c8_g10_i1,Tge_TRINITY_DN43158_c0_g1_i3,Tpa_TRINITY_DN139593_c0_g2_i1,Tms_TRINITY_DN7748_c0_g1_i1,Tdi_TRINITY_DN13713_c0_g1_i1,Tps_TRINITY_DN81257_c1_g1_i1,Tcm_TRINITY_DN100211_c0_g1_i2,Tte_TRINITY_DN17808_c0_g1_i2,Tbi_TRINITY_DN92612_c0_g1_i1,Tce_TRINITY_DN105359_c0_g1_i1
OG-1263,Tsi_TRINITY_DN9200_c0_g1_i1,Tge_TRINITY_DN44099_c1_g2_i1,Tpa_TRINITY_DN138066_c0_g1_i1,Tms_TRINITY_DN9058_c0_g1_i1,Tdi_TRINITY_DN14979_c0_g1_i1,Tps_TRINITY_DN83058_c0_g1_i1,Tcm_TRINITY_DN94815_c0_g1_i1,Tte_TRINITY_DN17398_c0_g1_i1,Tbi_TRINITY_DN48962_c0_g1_i1,Tce_TRINITY_DN100446_c0_g1_i1
OG-1264,Tsi_TRINITY_DN31638_c0_g1_i1,Tge_TRINITY_DN46577_c0_g2_i3,Tpa_TRINITY_DN128239_c0_g1_i2,Tms_TRINITY_DN72544_c0_g1_i1,Tdi_TRINITY_DN31801_c0_g1_i1,Tps_TRINITY_DN94012_c0_g1_i3,Tcm_TRINITY_DN101938_c0_g2_i1,Tte_TRINITY_DN25769_c0_g5_i1,Tbi_TRINITY_DN65988_c0_g1_i2,Tce_TRINITY_DN85332_c0_g1_i2
OG-1265,Tsi_TRINITY_DN13404_c0_g2_i1,Tge_TRINITY_DN46318_c0_g1_i3,Tpa_TRINITY_DN138775_c1_g4_i5,Tms_TRINITY_DN24516_c0_g1_i1,Tdi_TRINITY_DN4786_c0_g1_i1,Tps_TRINITY_DN89778_c0_g1_i1,Tcm_TRINITY_DN95557_c0_g1_i1,Tte_TRINITY_DN73464_c0_g1_i1,Tbi_TRINITY_DN65510_c0_g1_i3,Tce_TRINITY_DN104048_c1_g1_i2
OG-1266,Tsi_TRINITY_DN4582_c0_g1_i1,Tge_TRINITY_DN47762_c1_g1_i1,Tpa_TRINITY_DN142742_c2_g2_i1,Tms_TRINITY_DN49520_c0_g1_i1,Tdi_TRINITY_DN18070_c0_g5_i1,Tps_TRINITY_DN95669_c0_g2_i2,Tcm_TRINITY_DN105901_c0_g4_i2,Tte_TRINITY_DN28117_c0_g1_i1,Tbi_TRINITY_DN71762_c1_g2_i1,Tce_TRINITY_DN101693_c0_g1_i1
OG-1267,Tsi_TRINITY_DN8657_c0_g1_i1,Tge_TRINITY_DN46673_c5_g4_i1,Tpa_TRINITY_DN138908_c0_g4_i3,Tms_TRINITY_DN4432_c0_g1_i1,Tdi_TRINITY_DN23151_c0_g1_i1,Tps_TRINITY_DN93736_c1_g2_i2,Tcm_TRINITY_DN106965_c2_g1_i1,Tte_TRINITY_DN30262_c0_g1_i1,Tbi_TRINITY_DN70480_c3_g1_i1,Tce_TRINITY_DN98795_c4_g1_i1
OG-1268,Tsi_TRINITY_DN23372_c0_g1_i1,Tge_TRINITY_DN43924_c0_g1_i1,Tpa_TRINITY_DN142554_c1_g4_i2,Tms_TRINITY_DN4038_c0_g1_i1,Tdi_TRINITY_DN18474_c0_g1_i3,Tps_TRINITY_DN79834_c0_g1_i1,Tcm_TRINITY_DN106174_c0_g2_i1,Tte_TRINITY_DN49293_c0_g1_i1,Tbi_TRINITY_DN68579_c0_g1_i1,Tce_TRINITY_DN105086_c0_g1_i1
OG-1269,Tsi_TRINITY_DN21016_c0_g1_i1,Tge_TRINITY_DN44603_c0_g1_i4,Tpa_TRINITY_DN99041_c0_g1_i1,Tms_TRINITY_DN47877_c0_g1_i1,Tdi_TRINITY_DN23051_c0_g1_i1,Tps_TRINITY_DN90802_c2_g5_i1,Tcm_TRINITY_DN99815_c0_g2_i1,Tte_TRINITY_DN9669_c0_g3_i1,Tbi_TRINITY_DN42159_c0_g1_i1,Tce_TRINITY_DN103583_c0_g2_i2
OG-127,Tsi_TRINITY_DN31863_c7_g1_i1,Tge_TRINITY_DN47870_c5_g2_i1,Tpa_TRINITY_DN141986_c1_g1_i1,Tms_TRINITY_DN25891_c0_g2_i1,Tdi_TRINITY_DN31520_c0_g1_i1,Tps_TRINITY_DN93438_c0_g1_i2,Tcm_TRINITY_DN105780_c0_g3_i1,Tte_TRINITY_DN25991_c2_g1_i2,Tbi_TRINITY_DN69209_c1_g1_i1,Tce_TRINITY_DN106639_c0_g1_i1
OG-1270,Tsi_TRINITY_DN18958_c0_g1_i1,Tge_TRINITY_DN40751_c0_g1_i1,Tpa_TRINITY_DN134337_c0_g1_i2,Tms_TRINITY_DN25675_c0_g1_i1,Tdi_TRINITY_DN18928_c0_g1_i1,Tps_TRINITY_DN88479_c0_g1_i2,Tcm_TRINITY_DN101732_c0_g1_i2,Tte_TRINITY_DN24557_c0_g1_i4,Tbi_TRINITY_DN64754_c0_g1_i3,Tce_TRINITY_DN98653_c0_g1_i3
OG-1271,Tsi_TRINITY_DN9547_c0_g2_i1,Tge_TRINITY_DN38691_c0_g1_i1,Tpa_TRINITY_DN137463_c1_g2_i2,Tms_TRINITY_DN73407_c0_g1_i1,Tdi_TRINITY_DN29109_c0_g1_i1,Tps_TRINITY_DN90008_c0_g1_i1,Tcm_TRINITY_DN95800_c0_g1_i1,Tte_TRINITY_DN28772_c0_g1_i1,Tbi_TRINITY_DN61571_c0_g1_i1,Tce_TRINITY_DN102816_c0_g1_i1
OG-1272,Tsi_TRINITY_DN10282_c0_g2_i1,Tge_TRINITY_DN33685_c0_g1_i1,Tpa_TRINITY_DN136973_c0_g3_i1,Tms_TRINITY_DN70738_c0_g1_i1,Tdi_TRINITY_DN21385_c0_g1_i1,Tps_TRINITY_DN71247_c0_g1_i1,Tcm_TRINITY_DN57389_c0_g1_i1,Tte_TRINITY_DN29154_c11_g1_i1,Tbi_TRINITY_DN67635_c0_g1_i1,Tce_TRINITY_DN95302_c2_g1_i2
OG-1273,Tsi_TRINITY_DN26132_c0_g1_i2,Tge_TRINITY_DN43362_c0_g1_i1,Tpa_TRINITY_DN117690_c0_g1_i3,Tms_TRINITY_DN24799_c0_g1_i2,Tdi_TRINITY_DN16121_c0_g1_i2,Tps_TRINITY_DN87657_c0_g1_i1,Tcm_TRINITY_DN95068_c1_g1_i1,Tte_TRINITY_DN17881_c0_g2_i2,Tbi_TRINITY_DN57978_c0_g2_i1,Tce_TRINITY_DN91920_c0_g1_i2
OG-1274,Tsi_TRINITY_DN26043_c0_g1_i1,Tge_TRINITY_DN45402_c1_g1_i1,Tpa_TRINITY_DN136286_c0_g3_i1,Tms_TRINITY_DN28408_c0_g3_i2,Tdi_TRINITY_DN66280_c0_g1_i1,Tps_TRINITY_DN85366_c0_g1_i2,Tcm_TRINITY_DN99787_c3_g1_i2,Tte_TRINITY_DN72673_c0_g1_i1,Tbi_TRINITY_DN40014_c0_g1_i1,Tce_TRINITY_DN99309_c0_g1_i1
OG-1275,Tsi_TRINITY_DN31247_c1_g4_i3,Tge_TRINITY_DN46331_c0_g1_i4,Tpa_TRINITY_DN136164_c0_g2_i4,Tms_TRINITY_DN14001_c0_g1_i1,Tdi_TRINITY_DN31477_c0_g1_i2,Tps_TRINITY_DN92028_c0_g1_i4,Tcm_TRINITY_DN102924_c1_g1_i7,Tte_TRINITY_DN26937_c0_g2_i4,Tbi_TRINITY_DN69003_c0_g1_i2,Tce_TRINITY_DN97070_c0_g2_i5
OG-1276,Tsi_TRINITY_DN27105_c0_g1_i1,Tge_TRINITY_DN47658_c5_g5_i3,Tpa_TRINITY_DN133769_c1_g1_i1,Tms_TRINITY_DN31159_c7_g1_i1,Tdi_TRINITY_DN24976_c0_g1_i1,Tps_TRINITY_DN93703_c1_g4_i6,Tcm_TRINITY_DN103771_c3_g1_i3,Tte_TRINITY_DN22828_c0_g1_i1,Tbi_TRINITY_DN69072_c0_g1_i1,Tce_TRINITY_DN105758_c3_g1_i3
OG-1277,Tsi_TRINITY_DN8249_c0_g1_i1,Tge_TRINITY_DN17533_c0_g1_i1,Tpa_TRINITY_DN139028_c0_g3_i1,Tms_TRINITY_DN40487_c0_g1_i1,Tdi_TRINITY_DN10604_c0_g1_i1,Tps_TRINITY_DN75866_c1_g1_i2,Tcm_TRINITY_DN104780_c3_g3_i2,Tte_TRINITY_DN27966_c1_g2_i1,Tbi_TRINITY_DN48174_c0_g1_i1,Tce_TRINITY_DN102194_c0_g1_i1
OG-1278,Tsi_TRINITY_DN18976_c0_g1_i2,Tge_TRINITY_DN44641_c0_g1_i4,Tpa_TRINITY_DN138516_c1_g1_i4,Tms_TRINITY_DN57682_c0_g1_i1,Tdi_TRINITY_DN23624_c0_g1_i1,Tps_TRINITY_DN92739_c0_g1_i2,Tcm_TRINITY_DN103498_c0_g2_i1,Tte_TRINITY_DN28919_c8_g1_i1,Tbi_TRINITY_DN71498_c4_g2_i1,Tce_TRINITY_DN102781_c0_g1_i1
OG-1279,Tsi_TRINITY_DN30935_c2_g1_i1,Tge_TRINITY_DN47083_c11_g1_i1,Tpa_TRINITY_DN139630_c1_g2_i4,Tms_TRINITY_DN48272_c0_g1_i1,Tdi_TRINITY_DN27545_c0_g2_i1,Tps_TRINITY_DN80147_c0_g1_i1,Tcm_TRINITY_DN87823_c0_g1_i1,Tte_TRINITY_DN24371_c0_g1_i1,Tbi_TRINITY_DN68301_c0_g1_i1,Tce_TRINITY_DN76247_c0_g1_i1
OG-128,Tsi_TRINITY_DN17784_c0_g1_i1,Tge_TRINITY_DN43296_c0_g1_i1,Tpa_TRINITY_DN137529_c1_g1_i2,Tms_TRINITY_DN30571_c0_g1_i1,Tdi_TRINITY_DN24715_c0_g2_i1,Tps_TRINITY_DN94279_c1_g1_i2,Tcm_TRINITY_DN106547_c0_g2_i1,Tte_TRINITY_DN26990_c0_g2_i1,Tbi_TRINITY_DN67222_c0_g1_i1,Tce_TRINITY_DN102544_c0_g1_i3
OG-1280,Tsi_TRINITY_DN12618_c0_g2_i1,Tge_TRINITY_DN23680_c0_g1_i1,Tpa_TRINITY_DN133758_c1_g1_i1,Tms_TRINITY_DN10034_c0_g1_i1,Tdi_TRINITY_DN31437_c2_g6_i1,Tps_TRINITY_DN89688_c1_g1_i2,Tcm_TRINITY_DN92579_c0_g1_i1,Tte_TRINITY_DN16367_c0_g1_i1,Tbi_TRINITY_DN71192_c1_g1_i2,Tce_TRINITY_DN104051_c6_g1_i2
OG-1281,Tsi_TRINITY_DN4084_c0_g1_i1,Tge_TRINITY_DN42552_c0_g1_i1,Tpa_TRINITY_DN138220_c0_g1_i4,Tms_TRINITY_DN19164_c0_g1_i1,Tdi_TRINITY_DN10575_c0_g1_i1,Tps_TRINITY_DN93294_c0_g3_i1,Tcm_TRINITY_DN106397_c0_g1_i1,Tte_TRINITY_DN18071_c0_g2_i1,Tbi_TRINITY_DN70762_c0_g1_i1,Tce_TRINITY_DN106122_c0_g2_i3
OG-1282,Tsi_TRINITY_DN18427_c0_g2_i1,Tge_TRINITY_DN39651_c0_g1_i2,Tpa_TRINITY_DN125402_c0_g1_i1,Tms_TRINITY_DN14120_c0_g2_i1,Tdi_TRINITY_DN67905_c0_g1_i1,Tps_TRINITY_DN88965_c0_g1_i1,Tcm_TRINITY_DN84435_c0_g1_i1,Tte_TRINITY_DN28908_c4_g7_i1,Tbi_TRINITY_DN59847_c0_g1_i2,Tce_TRINITY_DN92311_c0_g1_i1
OG-1283,Tsi_TRINITY_DN24965_c0_g2_i1,Tge_TRINITY_DN33431_c0_g1_i1,Tpa_TRINITY_DN138546_c0_g3_i1,Tms_TRINITY_DN12382_c0_g1_i1,Tdi_TRINITY_DN31585_c8_g1_i1,Tps_TRINITY_DN87152_c0_g1_i1,Tcm_TRINITY_DN73016_c0_g1_i1,Tte_TRINITY_DN67901_c0_g1_i1,Tbi_TRINITY_DN53203_c0_g1_i1,Tce_TRINITY_DN95676_c0_g1_i3
OG-1284,Tsi_TRINITY_DN23430_c0_g1_i2,Tge_TRINITY_DN4198_c0_g1_i1,Tpa_TRINITY_DN127986_c0_g1_i1,Tms_TRINITY_DN14563_c0_g1_i1,Tdi_TRINITY_DN22707_c0_g3_i1,Tps_TRINITY_DN66538_c0_g1_i2,Tcm_TRINITY_DN98225_c0_g1_i1,Tte_TRINITY_DN55846_c0_g1_i1,Tbi_TRINITY_DN50044_c0_g1_i1,Tce_TRINITY_DN87896_c0_g1_i2
OG-1285,Tsi_TRINITY_DN9567_c0_g1_i1,Tge_TRINITY_DN43292_c0_g1_i2,Tpa_TRINITY_DN132455_c0_g1_i1,Tms_TRINITY_DN9313_c0_g2_i1,Tdi_TRINITY_DN22634_c0_g1_i1,Tps_TRINITY_DN94558_c2_g1_i1,Tcm_TRINITY_DN102781_c3_g1_i1,Tte_TRINITY_DN27302_c0_g1_i1,Tbi_TRINITY_DN55394_c0_g2_i1,Tce_TRINITY_DN86599_c0_g1_i1
OG-1286,Tsi_TRINITY_DN13470_c0_g1_i2,Tge_TRINITY_DN43391_c0_g1_i2,Tpa_TRINITY_DN140894_c2_g1_i2,Tms_TRINITY_DN56064_c0_g1_i1,Tdi_TRINITY_DN53406_c0_g1_i1,Tps_TRINITY_DN79756_c1_g1_i1,Tcm_TRINITY_DN67552_c2_g1_i1,Tte_TRINITY_DN29767_c3_g4_i1,Tbi_TRINITY_DN67399_c0_g3_i1,Tce_TRINITY_DN89175_c0_g1_i1
OG-1287,Tsi_TRINITY_DN20628_c0_g1_i2,Tge_TRINITY_DN39246_c0_g1_i1,Tpa_TRINITY_DN127356_c0_g1_i1,Tms_TRINITY_DN13523_c0_g1_i1,Tdi_TRINITY_DN18151_c0_g1_i1,Tps_TRINITY_DN85552_c0_g1_i1,Tcm_TRINITY_DN54061_c0_g1_i2,Tte_TRINITY_DN20304_c0_g1_i1,Tbi_TRINITY_DN32509_c0_g2_i1,Tce_TRINITY_DN70615_c0_g1_i2
OG-1288,Tsi_TRINITY_DN121_c0_g1_i1,Tge_TRINITY_DN41639_c0_g1_i1,Tpa_TRINITY_DN137585_c0_g1_i1,Tms_TRINITY_DN21846_c0_g1_i1,Tdi_TRINITY_DN5669_c0_g1_i1,Tps_TRINITY_DN85456_c0_g1_i1,Tcm_TRINITY_DN102244_c0_g1_i1,Tte_TRINITY_DN23242_c0_g1_i1,Tbi_TRINITY_DN26104_c0_g1_i1,Tce_TRINITY_DN90393_c0_g1_i1
OG-1289,Tsi_TRINITY_DN17191_c0_g1_i1,Tge_TRINITY_DN30321_c0_g1_i1,Tpa_TRINITY_DN130022_c0_g1_i1,Tms_TRINITY_DN10415_c0_g1_i1,Tdi_TRINITY_DN16208_c0_g1_i1,Tps_TRINITY_DN74551_c0_g1_i1,Tcm_TRINITY_DN98609_c2_g6_i1,Tte_TRINITY_DN78353_c0_g1_i1,Tbi_TRINITY_DN103264_c0_g1_i1,Tce_TRINITY_DN88533_c0_g1_i1
OG-129,Tsi_TRINITY_DN31694_c0_g1_i1,Tge_TRINITY_DN39183_c0_g1_i1,Tpa_TRINITY_DN141889_c0_g2_i1,Tms_TRINITY_DN29089_c0_g1_i1,Tdi_TRINITY_DN22477_c0_g1_i1,Tps_TRINITY_DN94056_c0_g1_i1,Tcm_TRINITY_DN104119_c0_g1_i1,Tte_TRINITY_DN30254_c0_g1_i1,Tbi_TRINITY_DN59736_c0_g1_i1,Tce_TRINITY_DN80387_c0_g1_i1
OG-1290,Tsi_TRINITY_DN31731_c6_g8_i1,Tge_TRINITY_DN43829_c0_g1_i1,Tpa_TRINITY_DN140245_c1_g2_i1,Tms_TRINITY_DN30901_c2_g1_i1,Tdi_TRINITY_DN31371_c8_g1_i3,Tps_TRINITY_DN89011_c0_g1_i2,Tcm_TRINITY_DN104184_c3_g1_i1,Tte_TRINITY_DN29965_c17_g1_i1,Tbi_TRINITY_DN57801_c0_g1_i1,Tce_TRINITY_DN100858_c1_g1_i1
OG-1291,Tsi_TRINITY_DN31092_c0_g1_i1,Tge_TRINITY_DN47433_c0_g1_i2,Tpa_TRINITY_DN140856_c0_g2_i1,Tms_TRINITY_DN47922_c0_g1_i1,Tdi_TRINITY_DN31335_c5_g2_i1,Tps_TRINITY_DN94743_c1_g1_i8,Tcm_TRINITY_DN107276_c0_g1_i7,Tte_TRINITY_DN24770_c1_g1_i2,Tbi_TRINITY_DN40545_c0_g1_i1,Tce_TRINITY_DN106342_c0_g1_i2
OG-1292,Tsi_TRINITY_DN3906_c0_g1_i1,Tge_TRINITY_DN31110_c0_g1_i1,Tpa_TRINITY_DN135822_c0_g2_i1,Tms_TRINITY_DN32761_c0_g1_i1,Tdi_TRINITY_DN59223_c0_g1_i1,Tps_TRINITY_DN92674_c0_g1_i2,Tcm_TRINITY_DN101389_c0_g1_i1,Tte_TRINITY_DN31728_c0_g1_i1,Tbi_TRINITY_DN48207_c0_g1_i1,Tce_TRINITY_DN97346_c0_g1_i1
OG-1293,Tsi_TRINITY_DN31299_c0_g10_i2,Tge_TRINITY_DN44548_c0_g3_i3,Tpa_TRINITY_DN128949_c0_g1_i1,Tms_TRINITY_DN21605_c0_g1_i1,Tdi_TRINITY_DN19449_c0_g2_i1,Tps_TRINITY_DN93686_c2_g1_i1,Tcm_TRINITY_DN103448_c3_g37_i1,Tte_TRINITY_DN19509_c0_g1_i2,Tbi_TRINITY_DN63886_c0_g2_i1,Tce_TRINITY_DN103062_c2_g1_i1
OG-1294,Tsi_TRINITY_DN30104_c0_g1_i1,Tge_TRINITY_DN40056_c0_g1_i2,Tpa_TRINITY_DN126275_c0_g1_i2,Tms_TRINITY_DN12812_c0_g1_i1,Tdi_TRINITY_DN29036_c0_g1_i1,Tps_TRINITY_DN83006_c0_g1_i2,Tcm_TRINITY_DN79628_c0_g1_i1,Tte_TRINITY_DN8547_c0_g1_i1,Tbi_TRINITY_DN26048_c0_g1_i1,Tce_TRINITY_DN96034_c0_g2_i1
OG-1295,Tsi_TRINITY_DN26713_c0_g1_i1,Tge_TRINITY_DN15205_c0_g2_i1,Tpa_TRINITY_DN129335_c0_g1_i1,Tms_TRINITY_DN29812_c0_g1_i1,Tdi_TRINITY_DN2805_c0_g1_i1,Tps_TRINITY_DN77399_c0_g1_i2,Tcm_TRINITY_DN97352_c0_g2_i2,Tte_TRINITY_DN32121_c0_g1_i1,Tbi_TRINITY_DN47999_c0_g1_i1,Tce_TRINITY_DN91854_c0_g1_i1
OG-1296,Tsi_TRINITY_DN19728_c0_g1_i1,Tge_TRINITY_DN45272_c0_g1_i1,Tpa_TRINITY_DN141572_c2_g3_i2,Tms_TRINITY_DN18162_c0_g1_i1,Tdi_TRINITY_DN13388_c0_g1_i1,Tps_TRINITY_DN79045_c0_g1_i1,Tcm_TRINITY_DN94941_c0_g1_i1,Tte_TRINITY_DN29096_c7_g3_i1,Tbi_TRINITY_DN69704_c3_g1_i1,Tce_TRINITY_DN80750_c0_g1_i1
OG-1297,Tsi_TRINITY_DN23314_c0_g5_i1,Tge_TRINITY_DN45807_c0_g1_i3,Tpa_TRINITY_DN130152_c1_g2_i2,Tms_TRINITY_DN13602_c0_g1_i1,Tdi_TRINITY_DN30680_c0_g1_i1,Tps_TRINITY_DN91278_c2_g2_i1,Tcm_TRINITY_DN101208_c1_g1_i4,Tte_TRINITY_DN22797_c0_g5_i1,Tbi_TRINITY_DN69004_c6_g1_i1,Tce_TRINITY_DN89110_c0_g1_i1
OG-1298,Tsi_TRINITY_DN8629_c0_g1_i1,Tge_TRINITY_DN36432_c0_g1_i3,Tpa_TRINITY_DN137949_c0_g3_i3,Tms_TRINITY_DN5728_c0_g2_i1,Tdi_TRINITY_DN18858_c0_g2_i1,Tps_TRINITY_DN92366_c0_g2_i1,Tcm_TRINITY_DN95048_c0_g1_i3,Tte_TRINITY_DN18887_c0_g1_i1,Tbi_TRINITY_DN60011_c0_g1_i4,Tce_TRINITY_DN85579_c0_g3_i1
OG-1299,Tsi_TRINITY_DN40357_c0_g1_i1,Tge_TRINITY_DN44238_c0_g1_i1,Tpa_TRINITY_DN139645_c1_g2_i7,Tms_TRINITY_DN2602_c0_g1_i1,Tdi_TRINITY_DN25252_c0_g1_i1,Tps_TRINITY_DN89939_c0_g1_i1,Tcm_TRINITY_DN106074_c0_g1_i1,Tte_TRINITY_DN29134_c1_g1_i4,Tbi_TRINITY_DN71743_c4_g1_i1,Tce_TRINITY_DN105265_c1_g1_i1
OG-13,Tsi_TRINITY_DN31723_c1_g1_i1,Tge_TRINITY_DN45838_c0_g1_i1,Tpa_TRINITY_DN143191_c0_g2_i3,Tms_TRINITY_DN4851_c0_g2_i1,Tdi_TRINITY_DN32178_c0_g1_i1,Tps_TRINITY_DN91181_c2_g1_i1,Tcm_TRINITY_DN107497_c0_g1_i2,Tte_TRINITY_DN15776_c0_g1_i1,Tbi_TRINITY_DN71905_c0_g1_i1,Tce_TRINITY_DN105268_c0_g1_i1
OG-130,Tsi_TRINITY_DN31455_c0_g1_i1,Tge_TRINITY_DN40507_c0_g1_i1,Tpa_TRINITY_DN142041_c1_g1_i1,Tms_TRINITY_DN27619_c0_g1_i1,Tdi_TRINITY_DN32238_c0_g1_i1,Tps_TRINITY_DN95276_c0_g1_i2,Tcm_TRINITY_DN106810_c0_g1_i2,Tte_TRINITY_DN12269_c0_g1_i1,Tbi_TRINITY_DN64448_c0_g1_i1,Tce_TRINITY_DN101402_c0_g1_i2
OG-1300,Tsi_TRINITY_DN31822_c1_g1_i1,Tge_TRINITY_DN39847_c0_g1_i1,Tpa_TRINITY_DN135331_c0_g3_i1,Tms_TRINITY_DN30428_c2_g4_i1,Tdi_TRINITY_DN24148_c1_g3_i1,Tps_TRINITY_DN84791_c0_g1_i2,Tcm_TRINITY_DN102900_c1_g2_i1,Tte_TRINITY_DN29539_c5_g1_i1,Tbi_TRINITY_DN34762_c0_g1_i1,Tce_TRINITY_DN99551_c0_g1_i2
OG-1301,Tsi_TRINITY_DN31207_c3_g3_i2,Tge_TRINITY_DN42186_c0_g3_i2,Tpa_TRINITY_DN128840_c0_g2_i2,Tms_TRINITY_DN11655_c0_g1_i1,Tdi_TRINITY_DN60754_c0_g1_i1,Tps_TRINITY_DN90723_c0_g1_i1,Tcm_TRINITY_DN104478_c0_g2_i1,Tte_TRINITY_DN32075_c0_g1_i1,Tbi_TRINITY_DN60416_c0_g1_i1,Tce_TRINITY_DN102907_c0_g1_i1
OG-1302,Tsi_TRINITY_DN27777_c0_g1_i1,Tge_TRINITY_DN46996_c0_g1_i1,Tpa_TRINITY_DN137921_c0_g2_i3,Tms_TRINITY_DN27132_c0_g2_i1,Tdi_TRINITY_DN21712_c0_g1_i1,Tps_TRINITY_DN89264_c1_g2_i1,Tcm_TRINITY_DN94655_c0_g2_i1,Tte_TRINITY_DN21885_c0_g3_i1,Tbi_TRINITY_DN65888_c1_g2_i1,Tce_TRINITY_DN94132_c0_g1_i1
OG-1303,Tsi_TRINITY_DN18441_c0_g1_i1,Tge_TRINITY_DN11973_c0_g1_i1,Tpa_TRINITY_DN127830_c0_g1_i1,Tms_TRINITY_DN31985_c0_g1_i1,Tdi_TRINITY_DN6541_c0_g1_i1,Tps_TRINITY_DN87270_c0_g1_i1,Tcm_TRINITY_DN98928_c0_g1_i1,Tte_TRINITY_DN21826_c0_g1_i1,Tbi_TRINITY_DN50446_c0_g2_i1,Tce_TRINITY_DN97769_c0_g1_i1
OG-1304,Tsi_TRINITY_DN67494_c0_g1_i1,Tge_TRINITY_DN40797_c0_g1_i1,Tpa_TRINITY_DN137573_c0_g1_i1,Tms_TRINITY_DN56582_c0_g1_i1,Tdi_TRINITY_DN3871_c0_g2_i1,Tps_TRINITY_DN91867_c0_g2_i1,Tcm_TRINITY_DN103771_c5_g4_i1,Tte_TRINITY_DN73784_c0_g1_i1,Tbi_TRINITY_DN68147_c3_g1_i2,Tce_TRINITY_DN98649_c0_g1_i3
OG-1305,Tsi_TRINITY_DN45787_c0_g1_i1,Tge_TRINITY_DN45081_c0_g1_i1,Tpa_TRINITY_DN127436_c0_g1_i1,Tms_TRINITY_DN70734_c0_g1_i1,Tdi_TRINITY_DN20480_c0_g1_i1,Tps_TRINITY_DN78233_c0_g1_i1,Tcm_TRINITY_DN95028_c0_g1_i1,Tte_TRINITY_DN73846_c0_g1_i1,Tbi_TRINITY_DN62861_c0_g1_i1,Tce_TRINITY_DN62593_c0_g1_i1
OG-1306,Tsi_TRINITY_DN17137_c1_g2_i1,Tge_TRINITY_DN46703_c5_g1_i1,Tpa_TRINITY_DN138727_c9_g1_i2,Tms_TRINITY_DN13543_c0_g1_i1,Tdi_TRINITY_DN31007_c0_g1_i2,Tps_TRINITY_DN92283_c6_g1_i3,Tcm_TRINITY_DN102290_c0_g1_i1,Tte_TRINITY_DN29277_c6_g8_i11,Tbi_TRINITY_DN71278_c5_g14_i3,Tce_TRINITY_DN104917_c2_g2_i1
OG-1307,Tsi_TRINITY_DN27376_c0_g1_i2,Tge_TRINITY_DN45707_c0_g1_i4,Tpa_TRINITY_DN129518_c0_g1_i3,Tms_TRINITY_DN23276_c0_g1_i1,Tdi_TRINITY_DN19281_c0_g1_i1,Tps_TRINITY_DN93027_c0_g1_i6,Tcm_TRINITY_DN66869_c0_g1_i2,Tte_TRINITY_DN29132_c12_g2_i1,Tbi_TRINITY_DN55255_c0_g1_i3,Tce_TRINITY_DN84198_c0_g1_i1
OG-1308,Tsi_TRINITY_DN4045_c0_g1_i1,Tge_TRINITY_DN24783_c0_g1_i1,Tpa_TRINITY_DN122352_c0_g6_i1,Tms_TRINITY_DN11949_c0_g1_i1,Tdi_TRINITY_DN60043_c0_g1_i1,Tps_TRINITY_DN86506_c0_g1_i1,Tcm_TRINITY_DN69137_c0_g1_i1,Tte_TRINITY_DN9942_c0_g1_i1,Tbi_TRINITY_DN93548_c0_g1_i1,Tce_TRINITY_DN91012_c0_g1_i1
OG-1309,Tsi_TRINITY_DN31850_c7_g2_i2,Tge_TRINITY_DN44400_c0_g1_i1,Tpa_TRINITY_DN136198_c0_g1_i2,Tms_TRINITY_DN18185_c0_g1_i1,Tdi_TRINITY_DN32006_c0_g1_i1,Tps_TRINITY_DN94430_c0_g1_i1,Tcm_TRINITY_DN107449_c0_g2_i3,Tte_TRINITY_DN24560_c0_g1_i1,Tbi_TRINITY_DN69272_c3_g1_i2,Tce_TRINITY_DN103445_c0_g1_i1
OG-131,Tsi_TRINITY_DN31495_c1_g1_i3,Tge_TRINITY_DN47935_c0_g1_i2,Tpa_TRINITY_DN141360_c0_g1_i3,Tms_TRINITY_DN29998_c0_g1_i2,Tdi_TRINITY_DN32006_c9_g1_i2,Tps_TRINITY_DN90209_c0_g2_i2,Tcm_TRINITY_DN104976_c0_g1_i2,Tte_TRINITY_DN29371_c3_g1_i2,Tbi_TRINITY_DN68141_c0_g1_i1,Tce_TRINITY_DN105133_c1_g1_i4
