Match_col,Tps,Tdi
RBBH-12664,Tps_TRINITY_DN83753_c0_g1_i1,Tdi_TRINITY_DN47017_c0_g1_i1
RBBH-12665,Tps_TRINITY_DN94733_c0_g1_i4,Tdi_TRINITY_DN26917_c0_g1_i1
RBBH-12666,Tps_TRINITY_DN93477_c1_g3_i1,Tdi_TRINITY_DN27608_c1_g1_i1
RBBH-12667,Tps_TRINITY_DN85933_c0_g1_i3,Tdi_TRINITY_DN5499_c0_g1_i2
RBBH-12668,Tps_TRINITY_DN95956_c1_g4_i1,Tdi_TRINITY_DN2341_c0_g1_i1
RBBH-12669,Tps_TRINITY_DN9441_c0_g1_i1,Tdi_TRINITY_DN29121_c4_g1_i1
RBBH-1267,Tps_TRINITY_DN7120_c0_g2_i1,Tdi_TRINITY_DN36183_c0_g1_i1
RBBH-12670,Tps_TRINITY_DN93946_c5_g1_i1,Tdi_TRINITY_DN5628_c0_g1_i1
RBBH-12671,Tps_TRINITY_DN84505_c0_g1_i1,Tdi_TRINITY_DN42315_c0_g1_i1
RBBH-12672,Tps_TRINITY_DN73120_c0_g1_i1,Tdi_TRINITY_DN19173_c0_g1_i1
RBBH-12673,Tps_TRINITY_DN87225_c0_g1_i1,Tdi_TRINITY_DN11012_c0_g1_i1
RBBH-12674,Tps_TRINITY_DN75004_c0_g1_i1,Tdi_TRINITY_DN7286_c0_g2_i1
RBBH-12675,Tps_TRINITY_DN94907_c1_g1_i1,Tdi_TRINITY_DN14260_c0_g1_i1
RBBH-12676,Tps_TRINITY_DN92815_c2_g1_i2,Tdi_TRINITY_DN31826_c11_g10_i1
RBBH-12678,Tps_TRINITY_DN85682_c0_g4_i1,Tdi_TRINITY_DN21698_c0_g1_i1
RBBH-12679,Tps_TRINITY_DN85743_c1_g1_i1,Tdi_TRINITY_DN30737_c4_g1_i1
RBBH-12680,Tps_TRINITY_DN77518_c1_g1_i1,Tdi_TRINITY_DN1796_c0_g1_i1
RBBH-12681,Tps_TRINITY_DN72207_c1_g3_i1,Tdi_TRINITY_DN34996_c0_g1_i1
RBBH-12682,Tps_TRINITY_DN93119_c0_g2_i1,Tdi_TRINITY_DN25240_c0_g1_i2
RBBH-12683,Tps_TRINITY_DN91088_c1_g1_i6,Tdi_TRINITY_DN32108_c0_g2_i10
RBBH-12684,Tps_TRINITY_DN73054_c0_g1_i1,Tdi_TRINITY_DN16800_c0_g1_i1
RBBH-12685,Tps_TRINITY_DN93262_c0_g1_i1,Tdi_TRINITY_DN31592_c2_g1_i2
RBBH-12686,Tps_TRINITY_DN93265_c0_g3_i1,Tdi_TRINITY_DN33715_c0_g1_i1
RBBH-12687,Tps_TRINITY_DN87902_c1_g1_i1,Tdi_TRINITY_DN1950_c0_g1_i1
RBBH-12688,Tps_TRINITY_DN93034_c0_g1_i3,Tdi_TRINITY_DN31572_c0_g2_i2
RBBH-12689,Tps_TRINITY_DN89881_c0_g1_i3,Tdi_TRINITY_DN34779_c0_g1_i1
RBBH-1269,Tps_TRINITY_DN94690_c0_g1_i4,Tdi_TRINITY_DN24486_c0_g1_i1
RBBH-12690,Tps_TRINITY_DN80303_c0_g1_i1,Tdi_TRINITY_DN21075_c0_g1_i1
RBBH-12691,Tps_TRINITY_DN81453_c1_g2_i1,Tdi_TRINITY_DN29856_c0_g4_i1
RBBH-12692,Tps_TRINITY_DN78162_c0_g1_i2,Tdi_TRINITY_DN27190_c0_g1_i1
RBBH-12693,Tps_TRINITY_DN50814_c0_g1_i1,Tdi_TRINITY_DN5826_c0_g1_i1
RBBH-12694,Tps_TRINITY_DN75642_c0_g1_i1,Tdi_TRINITY_DN33962_c0_g1_i1
RBBH-12695,Tps_TRINITY_DN92210_c0_g1_i2,Tdi_TRINITY_DN54005_c0_g1_i1
RBBH-12696,Tps_TRINITY_DN91275_c0_g1_i7,Tdi_TRINITY_DN24411_c0_g1_i2
RBBH-12698,Tps_TRINITY_DN94449_c10_g2_i2,Tdi_TRINITY_DN31299_c0_g1_i1
RBBH-12699,Tps_TRINITY_DN89834_c0_g1_i4,Tdi_TRINITY_DN22182_c0_g1_i2
RBBH-127,Tps_TRINITY_DN87174_c0_g2_i1,Tdi_TRINITY_DN6196_c0_g1_i1
RBBH-1270,Tps_TRINITY_DN89124_c0_g1_i1,Tdi_TRINITY_DN22595_c0_g2_i1
RBBH-12700,Tps_TRINITY_DN91054_c0_g3_i1,Tdi_TRINITY_DN28173_c0_g1_i2
RBBH-12701,Tps_TRINITY_DN70169_c0_g1_i2,Tdi_TRINITY_DN8158_c0_g1_i1
RBBH-12702,Tps_TRINITY_DN85520_c0_g1_i2,Tdi_TRINITY_DN19872_c0_g1_i1
RBBH-12703,Tps_TRINITY_DN92263_c2_g5_i4,Tdi_TRINITY_DN31561_c1_g1_i2
RBBH-12705,Tps_TRINITY_DN94948_c2_g1_i1,Tdi_TRINITY_DN32182_c2_g2_i7
RBBH-12706,Tps_TRINITY_DN26278_c0_g1_i1,Tdi_TRINITY_DN52273_c0_g1_i1
RBBH-12707,Tps_TRINITY_DN20340_c0_g1_i1,Tdi_TRINITY_DN50045_c0_g1_i1
RBBH-12708,Tps_TRINITY_DN94149_c1_g2_i1,Tdi_TRINITY_DN31086_c1_g3_i1
RBBH-12709,Tps_TRINITY_DN84879_c0_g1_i1,Tdi_TRINITY_DN24958_c0_g1_i1
RBBH-1271,Tps_TRINITY_DN64522_c0_g1_i1,Tdi_TRINITY_DN66889_c0_g1_i1
RBBH-12710,Tps_TRINITY_DN76236_c0_g1_i2,Tdi_TRINITY_DN45023_c0_g1_i1
RBBH-12711,Tps_TRINITY_DN79077_c0_g2_i1,Tdi_TRINITY_DN32553_c0_g1_i1
RBBH-12712,Tps_TRINITY_DN59381_c0_g5_i1,Tdi_TRINITY_DN43186_c0_g1_i1
RBBH-12713,Tps_TRINITY_DN50653_c0_g1_i1,Tdi_TRINITY_DN56386_c0_g1_i1
RBBH-12714,Tps_TRINITY_DN79465_c0_g2_i2,Tdi_TRINITY_DN25654_c0_g1_i1
RBBH-12715,Tps_TRINITY_DN63159_c1_g1_i1,Tdi_TRINITY_DN30799_c0_g1_i1
RBBH-12716,Tps_TRINITY_DN83258_c0_g1_i1,Tdi_TRINITY_DN27293_c0_g1_i1
RBBH-12717,Tps_TRINITY_DN94962_c1_g1_i4,Tdi_TRINITY_DN31022_c0_g1_i9
RBBH-12718,Tps_TRINITY_DN88272_c0_g1_i3,Tdi_TRINITY_DN14439_c1_g1_i1
RBBH-12719,Tps_TRINITY_DN87496_c0_g1_i1,Tdi_TRINITY_DN9380_c0_g1_i1
RBBH-1272,Tps_TRINITY_DN90956_c3_g1_i1,Tdi_TRINITY_DN45507_c0_g1_i1
RBBH-12720,Tps_TRINITY_DN50255_c0_g1_i1,Tdi_TRINITY_DN43421_c0_g1_i1
RBBH-12721,Tps_TRINITY_DN87982_c0_g1_i1,Tdi_TRINITY_DN49498_c0_g1_i1
RBBH-12722,Tps_TRINITY_DN71192_c0_g1_i1,Tdi_TRINITY_DN20801_c0_g1_i2
RBBH-12723,Tps_TRINITY_DN65616_c0_g1_i2,Tdi_TRINITY_DN30878_c0_g3_i1
RBBH-12724,Tps_TRINITY_DN85763_c1_g1_i2,Tdi_TRINITY_DN24712_c0_g1_i1
RBBH-12725,Tps_TRINITY_DN95648_c3_g1_i2,Tdi_TRINITY_DN30998_c1_g1_i2
RBBH-12726,Tps_TRINITY_DN37423_c0_g1_i1,Tdi_TRINITY_DN23126_c0_g1_i1
RBBH-12727,Tps_TRINITY_DN94927_c0_g1_i2,Tdi_TRINITY_DN52102_c0_g1_i1
RBBH-12728,Tps_TRINITY_DN60132_c0_g2_i1,Tdi_TRINITY_DN8460_c0_g1_i1
RBBH-12729,Tps_TRINITY_DN91185_c0_g1_i1,Tdi_TRINITY_DN13669_c0_g1_i1
RBBH-1273,Tps_TRINITY_DN89382_c5_g5_i2,Tdi_TRINITY_DN15333_c0_g1_i1
RBBH-12730,Tps_TRINITY_DN62618_c0_g1_i1,Tdi_TRINITY_DN7414_c0_g2_i1
RBBH-12731,Tps_TRINITY_DN96784_c0_g1_i1,Tdi_TRINITY_DN33768_c0_g1_i1
RBBH-12732,Tps_TRINITY_DN89820_c0_g1_i2,Tdi_TRINITY_DN13112_c0_g1_i1
RBBH-12733,Tps_TRINITY_DN59292_c0_g1_i1,Tdi_TRINITY_DN9505_c0_g1_i1
RBBH-12734,Tps_TRINITY_DN68117_c0_g1_i2,Tdi_TRINITY_DN31126_c1_g1_i1
RBBH-12735,Tps_TRINITY_DN83044_c0_g1_i1,Tdi_TRINITY_DN24672_c0_g2_i1
RBBH-12736,Tps_TRINITY_DN89990_c0_g1_i2,Tdi_TRINITY_DN5761_c0_g1_i1
RBBH-12737,Tps_TRINITY_DN69350_c0_g1_i1,Tdi_TRINITY_DN14945_c0_g1_i1
RBBH-12738,Tps_TRINITY_DN88867_c3_g1_i2,Tdi_TRINITY_DN4999_c0_g1_i1
RBBH-12739,Tps_TRINITY_DN87549_c2_g1_i1,Tdi_TRINITY_DN18159_c0_g1_i1
RBBH-1274,Tps_TRINITY_DN90666_c0_g1_i1,Tdi_TRINITY_DN31204_c0_g1_i1
RBBH-12740,Tps_TRINITY_DN88875_c0_g1_i1,Tdi_TRINITY_DN25010_c0_g1_i1
RBBH-12741,Tps_TRINITY_DN30791_c0_g2_i1,Tdi_TRINITY_DN4848_c0_g1_i1
RBBH-12742,Tps_TRINITY_DN84852_c0_g1_i2,Tdi_TRINITY_DN18015_c0_g1_i1
RBBH-12743,Tps_TRINITY_DN90052_c0_g1_i1,Tdi_TRINITY_DN31300_c0_g1_i4
RBBH-12744,Tps_TRINITY_DN79843_c0_g1_i1,Tdi_TRINITY_DN1704_c0_g1_i1
RBBH-12745,Tps_TRINITY_DN91837_c2_g2_i1,Tdi_TRINITY_DN59064_c0_g1_i1
RBBH-12746,Tps_TRINITY_DN48626_c0_g1_i1,Tdi_TRINITY_DN12577_c0_g1_i1
RBBH-12747,Tps_TRINITY_DN72408_c0_g1_i1,Tdi_TRINITY_DN61644_c0_g1_i1
RBBH-12748,Tps_TRINITY_DN84592_c0_g1_i1,Tdi_TRINITY_DN31796_c1_g1_i1
RBBH-12749,Tps_TRINITY_DN52857_c0_g1_i1,Tdi_TRINITY_DN16006_c0_g1_i1
RBBH-1275,Tps_TRINITY_DN90892_c0_g1_i1,Tdi_TRINITY_DN10543_c0_g1_i1
RBBH-12750,Tps_TRINITY_DN85583_c0_g2_i2,Tdi_TRINITY_DN31394_c0_g1_i3
RBBH-12751,Tps_TRINITY_DN3333_c0_g1_i1,Tdi_TRINITY_DN54130_c0_g1_i1
RBBH-12754,Tps_TRINITY_DN95911_c7_g4_i2,Tdi_TRINITY_DN32139_c0_g11_i3
RBBH-12755,Tps_TRINITY_DN95837_c2_g3_i1,Tdi_TRINITY_DN32041_c2_g2_i3
RBBH-12757,Tps_TRINITY_DN81190_c0_g1_i2,Tdi_TRINITY_DN6561_c0_g1_i1
RBBH-12758,Tps_TRINITY_DN88088_c6_g1_i1,Tdi_TRINITY_DN23835_c2_g1_i1
RBBH-12759,Tps_TRINITY_DN1627_c0_g1_i1,Tdi_TRINITY_DN19967_c0_g1_i1
RBBH-12761,Tps_TRINITY_DN95567_c13_g3_i1,Tdi_TRINITY_DN32291_c8_g5_i1
RBBH-12762,Tps_TRINITY_DN93418_c0_g1_i1,Tdi_TRINITY_DN57145_c0_g1_i1
RBBH-12763,Tps_TRINITY_DN79876_c0_g1_i1,Tdi_TRINITY_DN16388_c0_g1_i1
RBBH-12764,Tps_TRINITY_DN73161_c0_g1_i1,Tdi_TRINITY_DN23912_c0_g1_i1
RBBH-12765,Tps_TRINITY_DN115582_c0_g1_i1,Tdi_TRINITY_DN3163_c0_g1_i1
RBBH-12766,Tps_TRINITY_DN84939_c2_g1_i1,Tdi_TRINITY_DN56013_c0_g1_i1
RBBH-12767,Tps_TRINITY_DN94093_c0_g1_i3,Tdi_TRINITY_DN26067_c0_g3_i1
RBBH-12768,Tps_TRINITY_DN93492_c0_g1_i1,Tdi_TRINITY_DN25722_c0_g1_i1
RBBH-1277,Tps_TRINITY_DN41958_c0_g1_i1,Tdi_TRINITY_DN58676_c0_g1_i1
RBBH-12770,Tps_TRINITY_DN68250_c0_g1_i1,Tdi_TRINITY_DN31079_c5_g3_i1
RBBH-12771,Tps_TRINITY_DN86878_c1_g1_i2,Tdi_TRINITY_DN29837_c0_g1_i2
RBBH-12772,Tps_TRINITY_DN95179_c3_g5_i2,Tdi_TRINITY_DN28396_c0_g1_i1
RBBH-12773,Tps_TRINITY_DN79526_c0_g1_i1,Tdi_TRINITY_DN30978_c0_g1_i1
RBBH-12774,Tps_TRINITY_DN85065_c0_g2_i1,Tdi_TRINITY_DN22564_c0_g2_i1
RBBH-12775,Tps_TRINITY_DN85965_c0_g1_i1,Tdi_TRINITY_DN12134_c0_g1_i1
RBBH-12776,Tps_TRINITY_DN89441_c0_g1_i1,Tdi_TRINITY_DN35263_c0_g1_i1
RBBH-12777,Tps_TRINITY_DN90700_c0_g4_i3,Tdi_TRINITY_DN31892_c1_g1_i1
RBBH-12778,Tps_TRINITY_DN92089_c0_g1_i1,Tdi_TRINITY_DN29824_c1_g1_i1
RBBH-12779,Tps_TRINITY_DN89579_c0_g1_i1,Tdi_TRINITY_DN30181_c0_g1_i1
RBBH-1278,Tps_TRINITY_DN81533_c0_g1_i3,Tdi_TRINITY_DN6543_c0_g2_i1
RBBH-12781,Tps_TRINITY_DN23442_c0_g1_i1,Tdi_TRINITY_DN70898_c0_g1_i1
RBBH-12782,Tps_TRINITY_DN89254_c2_g1_i1,Tdi_TRINITY_DN22586_c1_g2_i1
RBBH-12783,Tps_TRINITY_DN5202_c0_g1_i1,Tdi_TRINITY_DN25460_c0_g1_i1
RBBH-12784,Tps_TRINITY_DN92630_c3_g1_i1,Tdi_TRINITY_DN20344_c0_g2_i1
RBBH-12786,Tps_TRINITY_DN93953_c0_g1_i3,Tdi_TRINITY_DN31593_c6_g5_i1
RBBH-12787,Tps_TRINITY_DN73011_c0_g1_i2,Tdi_TRINITY_DN46045_c0_g1_i1
RBBH-12788,Tps_TRINITY_DN89295_c1_g1_i2,Tdi_TRINITY_DN31618_c1_g5_i3
RBBH-12789,Tps_TRINITY_DN95398_c0_g1_i1,Tdi_TRINITY_DN31864_c2_g1_i1
RBBH-1279,Tps_TRINITY_DN82850_c0_g1_i1,Tdi_TRINITY_DN28572_c0_g1_i6
RBBH-12790,Tps_TRINITY_DN77646_c0_g1_i1,Tdi_TRINITY_DN17282_c0_g2_i1
RBBH-12791,Tps_TRINITY_DN88970_c0_g1_i2,Tdi_TRINITY_DN33191_c0_g1_i1
RBBH-12793,Tps_TRINITY_DN85161_c1_g2_i1,Tdi_TRINITY_DN16906_c0_g1_i2
RBBH-12794,Tps_TRINITY_DN96063_c0_g1_i4,Tdi_TRINITY_DN29056_c0_g1_i1
RBBH-12795,Tps_TRINITY_DN80901_c0_g1_i4,Tdi_TRINITY_DN21313_c0_g1_i1
RBBH-12796,Tps_TRINITY_DN91978_c0_g1_i1,Tdi_TRINITY_DN20059_c0_g1_i1
RBBH-12797,Tps_TRINITY_DN93798_c0_g7_i1,Tdi_TRINITY_DN32006_c11_g3_i1
RBBH-12798,Tps_TRINITY_DN83955_c3_g1_i1,Tdi_TRINITY_DN16204_c0_g2_i1
RBBH-128,Tps_TRINITY_DN89173_c0_g2_i1,Tdi_TRINITY_DN30806_c3_g2_i1
RBBH-1280,Tps_TRINITY_DN71247_c0_g1_i1,Tdi_TRINITY_DN21385_c0_g1_i1
RBBH-12800,Tps_TRINITY_DN62374_c0_g1_i1,Tdi_TRINITY_DN67551_c0_g1_i1
RBBH-12801,Tps_TRINITY_DN95760_c6_g1_i1,Tdi_TRINITY_DN67240_c0_g1_i1
RBBH-12802,Tps_TRINITY_DN18921_c0_g1_i1,Tdi_TRINITY_DN32216_c4_g12_i1
RBBH-12803,Tps_TRINITY_DN85999_c0_g1_i2,Tdi_TRINITY_DN11289_c0_g1_i1
RBBH-12804,Tps_TRINITY_DN95610_c0_g1_i2,Tdi_TRINITY_DN15165_c0_g2_i1
RBBH-12805,Tps_TRINITY_DN61047_c0_g1_i1,Tdi_TRINITY_DN51718_c0_g1_i1
RBBH-12806,Tps_TRINITY_DN81649_c0_g1_i1,Tdi_TRINITY_DN16679_c0_g1_i1
RBBH-12807,Tps_TRINITY_DN79397_c0_g1_i1,Tdi_TRINITY_DN45759_c0_g1_i1
RBBH-12808,Tps_TRINITY_DN93071_c2_g1_i1,Tdi_TRINITY_DN32862_c0_g1_i1
RBBH-12809,Tps_TRINITY_DN95594_c0_g1_i2,Tdi_TRINITY_DN31040_c0_g2_i1
RBBH-1281,Tps_TRINITY_DN93800_c7_g1_i2,Tdi_TRINITY_DN30250_c2_g6_i1
RBBH-12810,Tps_TRINITY_DN95471_c0_g1_i1,Tdi_TRINITY_DN32155_c0_g2_i1
RBBH-12811,Tps_TRINITY_DN91724_c4_g2_i1,Tdi_TRINITY_DN53143_c0_g1_i1
RBBH-12812,Tps_TRINITY_DN78433_c0_g1_i1,Tdi_TRINITY_DN66522_c0_g1_i1
RBBH-12813,Tps_TRINITY_DN91283_c0_g3_i2,Tdi_TRINITY_DN28016_c0_g1_i1
RBBH-12814,Tps_TRINITY_DN93037_c3_g4_i1,Tdi_TRINITY_DN4532_c0_g1_i1
RBBH-12815,Tps_TRINITY_DN87840_c0_g1_i1,Tdi_TRINITY_DN25872_c0_g1_i1
RBBH-12816,Tps_TRINITY_DN88178_c1_g4_i1,Tdi_TRINITY_DN4711_c0_g1_i1
RBBH-12817,Tps_TRINITY_DN91657_c0_g1_i1,Tdi_TRINITY_DN24235_c1_g2_i1
RBBH-12818,Tps_TRINITY_DN74837_c0_g3_i1,Tdi_TRINITY_DN28456_c0_g1_i1
RBBH-12819,Tps_TRINITY_DN27998_c0_g1_i1,Tdi_TRINITY_DN53952_c0_g1_i1
RBBH-1282,Tps_TRINITY_DN95114_c0_g1_i2,Tdi_TRINITY_DN10743_c0_g2_i1
RBBH-12820,Tps_TRINITY_DN89799_c1_g2_i1,Tdi_TRINITY_DN18846_c0_g1_i1
RBBH-12823,Tps_TRINITY_DN70252_c1_g1_i1,Tdi_TRINITY_DN29552_c4_g1_i1
RBBH-12824,Tps_TRINITY_DN88797_c2_g1_i1,Tdi_TRINITY_DN30406_c7_g4_i1
RBBH-12825,Tps_TRINITY_DN101081_c0_g1_i1,Tdi_TRINITY_DN52201_c0_g1_i1
RBBH-12826,Tps_TRINITY_DN71699_c0_g2_i1,Tdi_TRINITY_DN54166_c0_g1_i1
RBBH-12827,Tps_TRINITY_DN69505_c0_g1_i1,Tdi_TRINITY_DN55127_c0_g1_i1
RBBH-12828,Tps_TRINITY_DN80908_c0_g1_i1,Tdi_TRINITY_DN52703_c0_g1_i1
RBBH-12829,Tps_TRINITY_DN82668_c0_g1_i1,Tdi_TRINITY_DN16278_c0_g1_i2
RBBH-1283,Tps_TRINITY_DN80307_c0_g1_i1,Tdi_TRINITY_DN36913_c0_g1_i1
RBBH-12830,Tps_TRINITY_DN92095_c0_g1_i2,Tdi_TRINITY_DN30428_c4_g4_i2
RBBH-12831,Tps_TRINITY_DN89267_c0_g1_i1,Tdi_TRINITY_DN46054_c0_g1_i1
RBBH-12832,Tps_TRINITY_DN87485_c1_g1_i1,Tdi_TRINITY_DN31616_c6_g1_i1
RBBH-12833,Tps_TRINITY_DN82851_c0_g1_i1,Tdi_TRINITY_DN31145_c0_g1_i1
RBBH-12834,Tps_TRINITY_DN87354_c0_g1_i4,Tdi_TRINITY_DN29999_c1_g1_i2
RBBH-12835,Tps_TRINITY_DN86070_c0_g1_i2,Tdi_TRINITY_DN31962_c0_g1_i7
RBBH-12838,Tps_TRINITY_DN74995_c0_g1_i1,Tdi_TRINITY_DN5447_c0_g2_i1
RBBH-12839,Tps_TRINITY_DN53239_c0_g2_i1,Tdi_TRINITY_DN7782_c0_g1_i1
RBBH-1284,Tps_TRINITY_DN84635_c0_g2_i1,Tdi_TRINITY_DN21538_c0_g1_i1
RBBH-12840,Tps_TRINITY_DN82817_c0_g1_i1,Tdi_TRINITY_DN14184_c0_g1_i1
RBBH-12841,Tps_TRINITY_DN86954_c0_g1_i1,Tdi_TRINITY_DN16580_c0_g1_i1
RBBH-12842,Tps_TRINITY_DN84630_c0_g1_i2,Tdi_TRINITY_DN12580_c0_g1_i1
RBBH-12843,Tps_TRINITY_DN80390_c1_g1_i1,Tdi_TRINITY_DN32323_c6_g23_i1
RBBH-12844,Tps_TRINITY_DN80005_c0_g1_i1,Tdi_TRINITY_DN33192_c0_g1_i1
RBBH-12845,Tps_TRINITY_DN95938_c2_g1_i1,Tdi_TRINITY_DN27829_c3_g1_i1
RBBH-12846,Tps_TRINITY_DN83271_c0_g1_i1,Tdi_TRINITY_DN60795_c0_g1_i1
RBBH-12847,Tps_TRINITY_DN91476_c0_g1_i2,Tdi_TRINITY_DN46954_c0_g1_i1
RBBH-12848,Tps_TRINITY_DN58665_c0_g1_i1,Tdi_TRINITY_DN41838_c0_g1_i1
RBBH-12849,Tps_TRINITY_DN81314_c0_g1_i1,Tdi_TRINITY_DN2754_c0_g1_i1
RBBH-1285,Tps_TRINITY_DN92723_c0_g1_i1,Tdi_TRINITY_DN24914_c0_g1_i1
RBBH-12850,Tps_TRINITY_DN68140_c0_g1_i1,Tdi_TRINITY_DN27968_c0_g1_i1
RBBH-12851,Tps_TRINITY_DN93138_c2_g4_i2,Tdi_TRINITY_DN31970_c1_g8_i1
RBBH-12852,Tps_TRINITY_DN118843_c0_g1_i1,Tdi_TRINITY_DN6219_c0_g1_i1
RBBH-12854,Tps_TRINITY_DN115873_c0_g1_i1,Tdi_TRINITY_DN68362_c0_g1_i1
RBBH-12855,Tps_TRINITY_DN49902_c0_g1_i1,Tdi_TRINITY_DN55635_c0_g1_i1
RBBH-12856,Tps_TRINITY_DN34237_c0_g1_i1,Tdi_TRINITY_DN33812_c0_g1_i1
RBBH-12857,Tps_TRINITY_DN90593_c0_g1_i2,Tdi_TRINITY_DN2670_c0_g1_i1
RBBH-12858,Tps_TRINITY_DN69620_c0_g1_i1,Tdi_TRINITY_DN60317_c0_g1_i1
RBBH-12859,Tps_TRINITY_DN92529_c0_g1_i4,Tdi_TRINITY_DN47713_c0_g1_i1
RBBH-1286,Tps_TRINITY_DN84991_c0_g1_i1,Tdi_TRINITY_DN8331_c0_g1_i1
RBBH-12860,Tps_TRINITY_DN89649_c1_g3_i3,Tdi_TRINITY_DN29847_c1_g4_i1
RBBH-12861,Tps_TRINITY_DN65580_c0_g1_i1,Tdi_TRINITY_DN43881_c0_g1_i1
RBBH-12862,Tps_TRINITY_DN69602_c0_g1_i1,Tdi_TRINITY_DN59555_c0_g1_i1
RBBH-12863,Tps_TRINITY_DN86359_c0_g1_i1,Tdi_TRINITY_DN15598_c1_g2_i1
RBBH-12864,Tps_TRINITY_DN64026_c0_g1_i1,Tdi_TRINITY_DN5412_c0_g1_i1
RBBH-12865,Tps_TRINITY_DN90927_c0_g3_i1,Tdi_TRINITY_DN1902_c0_g1_i1
RBBH-12866,Tps_TRINITY_DN92150_c2_g1_i1,Tdi_TRINITY_DN23451_c0_g1_i1
RBBH-12867,Tps_TRINITY_DN94301_c0_g1_i2,Tdi_TRINITY_DN25004_c0_g1_i2
RBBH-12868,Tps_TRINITY_DN60782_c0_g1_i1,Tdi_TRINITY_DN33927_c0_g1_i1
RBBH-12869,Tps_TRINITY_DN54622_c0_g1_i1,Tdi_TRINITY_DN39335_c0_g1_i1
RBBH-1287,Tps_TRINITY_DN14144_c0_g1_i1,Tdi_TRINITY_DN40044_c0_g1_i1
RBBH-12870,Tps_TRINITY_DN40104_c0_g1_i1,Tdi_TRINITY_DN4111_c0_g1_i1
RBBH-12871,Tps_TRINITY_DN63986_c0_g1_i2,Tdi_TRINITY_DN60582_c0_g1_i1
RBBH-12872,Tps_TRINITY_DN90844_c2_g1_i4,Tdi_TRINITY_DN26887_c0_g1_i3
RBBH-12873,Tps_TRINITY_DN92114_c0_g1_i1,Tdi_TRINITY_DN7370_c0_g1_i1
RBBH-12875,Tps_TRINITY_DN83079_c2_g1_i1,Tdi_TRINITY_DN22897_c0_g1_i1
RBBH-12876,Tps_TRINITY_DN89903_c7_g3_i1,Tdi_TRINITY_DN31324_c4_g3_i1
RBBH-12877,Tps_TRINITY_DN10915_c0_g1_i1,Tdi_TRINITY_DN14150_c0_g1_i1
RBBH-12879,Tps_TRINITY_DN60397_c0_g1_i1,Tdi_TRINITY_DN46612_c0_g2_i1
RBBH-1288,Tps_TRINITY_DN90621_c1_g2_i1,Tdi_TRINITY_DN22412_c0_g2_i1
RBBH-12880,Tps_TRINITY_DN86921_c6_g6_i1,Tdi_TRINITY_DN35769_c0_g1_i1
RBBH-12883,Tps_TRINITY_DN86670_c0_g1_i1,Tdi_TRINITY_DN66894_c0_g1_i1
RBBH-12884,Tps_TRINITY_DN90626_c0_g2_i1,Tdi_TRINITY_DN4562_c0_g1_i1
RBBH-12885,Tps_TRINITY_DN85449_c0_g1_i1,Tdi_TRINITY_DN2070_c0_g1_i1
RBBH-12888,Tps_TRINITY_DN90690_c2_g2_i4,Tdi_TRINITY_DN19605_c1_g1_i1
RBBH-12889,Tps_TRINITY_DN88715_c0_g1_i1,Tdi_TRINITY_DN28501_c1_g1_i1
RBBH-1289,Tps_TRINITY_DN93196_c0_g1_i1,Tdi_TRINITY_DN4622_c0_g1_i1
RBBH-12890,Tps_TRINITY_DN76096_c0_g1_i1,Tdi_TRINITY_DN28148_c0_g1_i1
RBBH-12891,Tps_TRINITY_DN59562_c0_g1_i2,Tdi_TRINITY_DN18990_c0_g3_i1
RBBH-12892,Tps_TRINITY_DN92546_c2_g2_i2,Tdi_TRINITY_DN31462_c9_g11_i1
RBBH-12893,Tps_TRINITY_DN84200_c0_g1_i1,Tdi_TRINITY_DN47314_c0_g1_i1
RBBH-12895,Tps_TRINITY_DN94750_c0_g1_i1,Tdi_TRINITY_DN2921_c0_g1_i1
RBBH-12896,Tps_TRINITY_DN44670_c0_g1_i1,Tdi_TRINITY_DN35403_c0_g1_i1
RBBH-12897,Tps_TRINITY_DN89453_c0_g1_i2,Tdi_TRINITY_DN9757_c0_g1_i1
RBBH-12898,Tps_TRINITY_DN92912_c3_g9_i9,Tdi_TRINITY_DN31356_c5_g12_i1
RBBH-12899,Tps_TRINITY_DN95693_c0_g1_i3,Tdi_TRINITY_DN29789_c0_g1_i2
RBBH-129,Tps_TRINITY_DN91800_c0_g1_i2,Tdi_TRINITY_DN15585_c0_g1_i1
RBBH-1290,Tps_TRINITY_DN61160_c0_g1_i2,Tdi_TRINITY_DN48021_c0_g1_i1
RBBH-12900,Tps_TRINITY_DN63544_c0_g2_i1,Tdi_TRINITY_DN37800_c0_g1_i1
RBBH-12901,Tps_TRINITY_DN85300_c0_g1_i2,Tdi_TRINITY_DN69020_c0_g1_i1
RBBH-12902,Tps_TRINITY_DN92995_c0_g1_i4,Tdi_TRINITY_DN28807_c0_g1_i1
RBBH-12904,Tps_TRINITY_DN60587_c0_g1_i1,Tdi_TRINITY_DN51312_c0_g1_i1
RBBH-12905,Tps_TRINITY_DN4293_c0_g1_i1,Tdi_TRINITY_DN39269_c0_g1_i1
RBBH-12906,Tps_TRINITY_DN65324_c0_g1_i1,Tdi_TRINITY_DN59612_c0_g1_i1
RBBH-12907,Tps_TRINITY_DN91596_c0_g1_i1,Tdi_TRINITY_DN69769_c0_g1_i1
RBBH-12908,Tps_TRINITY_DN88304_c0_g1_i1,Tdi_TRINITY_DN10448_c0_g1_i1
