Match_col,Tte,Tbi
RBBH-1403,Tte_TRINITY_DN52821_c0_g1_i1,Tbi_TRINITY_DN83403_c0_g1_i1
RBBH-14030,Tte_TRINITY_DN8941_c0_g2_i1,Tbi_TRINITY_DN1187_c0_g1_i1
RBBH-14031,Tte_TRINITY_DN6721_c0_g1_i1,Tbi_TRINITY_DN71436_c1_g1_i1
RBBH-14032,Tte_TRINITY_DN30680_c0_g1_i1,Tbi_TRINITY_DN61867_c0_g1_i1
RBBH-14033,Tte_TRINITY_DN27093_c0_g1_i1,Tbi_TRINITY_DN63058_c0_g1_i1
RBBH-14034,Tte_TRINITY_DN10830_c0_g1_i1,Tbi_TRINITY_DN44952_c0_g1_i1
RBBH-14035,Tte_TRINITY_DN73271_c0_g1_i1,Tbi_TRINITY_DN46839_c0_g1_i1
RBBH-14036,Tte_TRINITY_DN10760_c0_g1_i1,Tbi_TRINITY_DN47400_c0_g1_i1
RBBH-14037,Tte_TRINITY_DN5680_c0_g1_i2,Tbi_TRINITY_DN71832_c0_g1_i3
RBBH-14038,Tte_TRINITY_DN18126_c0_g2_i1,Tbi_TRINITY_DN70092_c6_g1_i3
RBBH-14039,Tte_TRINITY_DN54424_c0_g1_i1,Tbi_TRINITY_DN50506_c0_g1_i1
RBBH-1404,Tte_TRINITY_DN56053_c0_g1_i1,Tbi_TRINITY_DN56055_c0_g1_i1
RBBH-14040,Tte_TRINITY_DN14969_c0_g2_i1,Tbi_TRINITY_DN68743_c0_g1_i1
RBBH-14041,Tte_TRINITY_DN69494_c0_g1_i1,Tbi_TRINITY_DN96539_c0_g1_i1
RBBH-14042,Tte_TRINITY_DN22850_c0_g2_i1,Tbi_TRINITY_DN70315_c0_g1_i2
RBBH-14043,Tte_TRINITY_DN19502_c0_g1_i1,Tbi_TRINITY_DN34594_c0_g1_i1
RBBH-14044,Tte_TRINITY_DN34424_c0_g1_i1,Tbi_TRINITY_DN52136_c0_g1_i1
RBBH-14045,Tte_TRINITY_DN29779_c1_g1_i5,Tbi_TRINITY_DN70549_c0_g3_i1
RBBH-14046,Tte_TRINITY_DN68155_c0_g1_i1,Tbi_TRINITY_DN69808_c2_g1_i1
RBBH-14047,Tte_TRINITY_DN5821_c0_g2_i1,Tbi_TRINITY_DN32459_c0_g1_i1
RBBH-14048,Tte_TRINITY_DN19466_c0_g2_i1,Tbi_TRINITY_DN55801_c0_g1_i2
RBBH-14049,Tte_TRINITY_DN29892_c4_g1_i1,Tbi_TRINITY_DN71595_c7_g2_i1
RBBH-1405,Tte_TRINITY_DN17868_c0_g1_i1,Tbi_TRINITY_DN48443_c0_g1_i1
RBBH-14050,Tte_TRINITY_DN40742_c0_g1_i1,Tbi_TRINITY_DN13673_c0_g2_i1
RBBH-14051,Tte_TRINITY_DN17653_c0_g1_i1,Tbi_TRINITY_DN62013_c0_g1_i1
RBBH-14052,Tte_TRINITY_DN4346_c0_g1_i1,Tbi_TRINITY_DN40216_c0_g1_i1
RBBH-14053,Tte_TRINITY_DN49953_c0_g1_i1,Tbi_TRINITY_DN7709_c0_g1_i1
RBBH-14056,Tte_TRINITY_DN29974_c9_g15_i1,Tbi_TRINITY_DN67887_c0_g1_i1
RBBH-14057,Tte_TRINITY_DN49606_c0_g1_i1,Tbi_TRINITY_DN59905_c0_g1_i3
RBBH-14058,Tte_TRINITY_DN670_c0_g1_i1,Tbi_TRINITY_DN58703_c0_g1_i1
RBBH-14059,Tte_TRINITY_DN18816_c0_g1_i1,Tbi_TRINITY_DN14470_c0_g3_i1
RBBH-1406,Tte_TRINITY_DN35975_c0_g1_i1,Tbi_TRINITY_DN72377_c1_g3_i1
RBBH-14060,Tte_TRINITY_DN29782_c9_g8_i1,Tbi_TRINITY_DN72396_c15_g6_i1
RBBH-14061,Tte_TRINITY_DN22224_c0_g1_i2,Tbi_TRINITY_DN64277_c0_g1_i1
RBBH-14062,Tte_TRINITY_DN29906_c2_g1_i1,Tbi_TRINITY_DN60987_c0_g15_i1
RBBH-14063,Tte_TRINITY_DN24814_c0_g1_i1,Tbi_TRINITY_DN71412_c11_g1_i1
RBBH-14064,Tte_TRINITY_DN29229_c7_g20_i1,Tbi_TRINITY_DN69140_c0_g1_i3
RBBH-14065,Tte_TRINITY_DN30067_c0_g2_i1,Tbi_TRINITY_DN65497_c0_g1_i1
RBBH-14066,Tte_TRINITY_DN27328_c0_g1_i1,Tbi_TRINITY_DN67570_c0_g1_i4
RBBH-14067,Tte_TRINITY_DN11120_c0_g2_i1,Tbi_TRINITY_DN61049_c0_g1_i1
RBBH-14068,Tte_TRINITY_DN25590_c0_g1_i2,Tbi_TRINITY_DN63536_c0_g1_i1
RBBH-14069,Tte_TRINITY_DN29264_c2_g1_i1,Tbi_TRINITY_DN71366_c0_g3_i1
RBBH-1407,Tte_TRINITY_DN62950_c0_g1_i1,Tbi_TRINITY_DN111052_c0_g1_i1
RBBH-14070,Tte_TRINITY_DN61823_c0_g1_i1,Tbi_TRINITY_DN27319_c0_g1_i1
RBBH-14071,Tte_TRINITY_DN9389_c0_g1_i1,Tbi_TRINITY_DN72383_c0_g3_i1
RBBH-14072,Tte_TRINITY_DN28700_c2_g1_i1,Tbi_TRINITY_DN67815_c1_g1_i1
RBBH-14073,Tte_TRINITY_DN28654_c0_g1_i1,Tbi_TRINITY_DN72155_c4_g2_i1
RBBH-14074,Tte_TRINITY_DN28596_c0_g3_i1,Tbi_TRINITY_DN71521_c2_g11_i1
RBBH-14075,Tte_TRINITY_DN4017_c0_g1_i1,Tbi_TRINITY_DN71827_c6_g2_i1
RBBH-14076,Tte_TRINITY_DN9433_c0_g2_i1,Tbi_TRINITY_DN61251_c0_g1_i1
RBBH-14077,Tte_TRINITY_DN11380_c0_g1_i1,Tbi_TRINITY_DN63257_c0_g1_i1
RBBH-14078,Tte_TRINITY_DN883_c0_g1_i1,Tbi_TRINITY_DN71757_c0_g1_i7
RBBH-14079,Tte_TRINITY_DN14552_c0_g2_i1,Tbi_TRINITY_DN50259_c0_g1_i1
RBBH-1408,Tte_TRINITY_DN25138_c0_g1_i1,Tbi_TRINITY_DN63745_c0_g1_i1
RBBH-14080,Tte_TRINITY_DN31910_c0_g1_i1,Tbi_TRINITY_DN60406_c0_g3_i1
RBBH-14081,Tte_TRINITY_DN77428_c0_g1_i1,Tbi_TRINITY_DN108886_c0_g1_i1
RBBH-14082,Tte_TRINITY_DN28955_c2_g1_i3,Tbi_TRINITY_DN67557_c0_g1_i1
RBBH-14083,Tte_TRINITY_DN75163_c0_g1_i1,Tbi_TRINITY_DN71567_c0_g1_i1
RBBH-14084,Tte_TRINITY_DN74325_c0_g1_i1,Tbi_TRINITY_DN67066_c10_g1_i1
RBBH-14085,Tte_TRINITY_DN29816_c10_g1_i1,Tbi_TRINITY_DN9153_c0_g1_i1
RBBH-14086,Tte_TRINITY_DN29635_c2_g1_i1,Tbi_TRINITY_DN71512_c6_g1_i3
RBBH-14087,Tte_TRINITY_DN60304_c0_g1_i1,Tbi_TRINITY_DN34011_c0_g3_i1
RBBH-14088,Tte_TRINITY_DN48909_c0_g1_i1,Tbi_TRINITY_DN72253_c5_g1_i1
RBBH-14089,Tte_TRINITY_DN21970_c0_g1_i1,Tbi_TRINITY_DN63567_c2_g1_i1
RBBH-1409,Tte_TRINITY_DN22688_c0_g1_i1,Tbi_TRINITY_DN57860_c0_g1_i1
RBBH-14090,Tte_TRINITY_DN65133_c0_g1_i1,Tbi_TRINITY_DN25885_c0_g1_i1
RBBH-14092,Tte_TRINITY_DN16870_c0_g2_i1,Tbi_TRINITY_DN64547_c0_g1_i1
RBBH-14093,Tte_TRINITY_DN29834_c19_g1_i1,Tbi_TRINITY_DN55785_c0_g1_i2
RBBH-14094,Tte_TRINITY_DN29111_c1_g1_i1,Tbi_TRINITY_DN358_c0_g2_i1
RBBH-14095,Tte_TRINITY_DN24991_c0_g1_i1,Tbi_TRINITY_DN71386_c3_g1_i1
RBBH-14096,Tte_TRINITY_DN29513_c0_g1_i1,Tbi_TRINITY_DN61877_c0_g1_i1
RBBH-14097,Tte_TRINITY_DN34989_c0_g1_i1,Tbi_TRINITY_DN11732_c0_g1_i1
RBBH-14098,Tte_TRINITY_DN29182_c1_g1_i2,Tbi_TRINITY_DN102781_c0_g1_i1
RBBH-141,Tte_TRINITY_DN26995_c0_g1_i1,Tbi_TRINITY_DN72305_c2_g1_i7
RBBH-1410,Tte_TRINITY_DN29154_c6_g2_i1,Tbi_TRINITY_DN70266_c4_g1_i1
RBBH-14100,Tte_TRINITY_DN8051_c0_g1_i1,Tbi_TRINITY_DN41681_c0_g2_i1
RBBH-14101,Tte_TRINITY_DN12038_c0_g1_i1,Tbi_TRINITY_DN24848_c0_g2_i1
RBBH-14102,Tte_TRINITY_DN23640_c0_g1_i1,Tbi_TRINITY_DN63060_c0_g1_i1
RBBH-14103,Tte_TRINITY_DN28047_c0_g1_i3,Tbi_TRINITY_DN62314_c1_g1_i1
RBBH-14104,Tte_TRINITY_DN18801_c0_g2_i1,Tbi_TRINITY_DN57489_c0_g1_i1
RBBH-14105,Tte_TRINITY_DN9999_c0_g1_i1,Tbi_TRINITY_DN60403_c0_g1_i1
RBBH-14107,Tte_TRINITY_DN24986_c0_g1_i1,Tbi_TRINITY_DN70346_c0_g2_i1
RBBH-14108,Tte_TRINITY_DN40232_c0_g1_i1,Tbi_TRINITY_DN345_c0_g1_i1
RBBH-14109,Tte_TRINITY_DN22338_c0_g1_i1,Tbi_TRINITY_DN57946_c0_g1_i3
RBBH-1411,Tte_TRINITY_DN73255_c0_g1_i1,Tbi_TRINITY_DN69528_c0_g1_i1
RBBH-14110,Tte_TRINITY_DN29075_c9_g4_i1,Tbi_TRINITY_DN71553_c6_g9_i1
RBBH-14112,Tte_TRINITY_DN56774_c0_g1_i1,Tbi_TRINITY_DN72232_c11_g1_i1
RBBH-14113,Tte_TRINITY_DN8238_c0_g1_i1,Tbi_TRINITY_DN70673_c1_g1_i1
RBBH-14114,Tte_TRINITY_DN62168_c0_g1_i1,Tbi_TRINITY_DN28301_c0_g1_i1
RBBH-14115,Tte_TRINITY_DN50238_c0_g1_i1,Tbi_TRINITY_DN63443_c0_g2_i1
RBBH-14116,Tte_TRINITY_DN8605_c0_g1_i1,Tbi_TRINITY_DN14161_c0_g1_i1
RBBH-14118,Tte_TRINITY_DN9508_c0_g1_i1,Tbi_TRINITY_DN60575_c0_g1_i1
RBBH-14119,Tte_TRINITY_DN29865_c0_g5_i1,Tbi_TRINITY_DN70878_c2_g3_i1
RBBH-1412,Tte_TRINITY_DN6943_c0_g1_i1,Tbi_TRINITY_DN36269_c0_g1_i1
RBBH-14120,Tte_TRINITY_DN21031_c0_g1_i1,Tbi_TRINITY_DN66974_c1_g2_i1
RBBH-14121,Tte_TRINITY_DN24002_c0_g1_i2,Tbi_TRINITY_DN68271_c4_g1_i1
RBBH-14122,Tte_TRINITY_DN20326_c0_g1_i1,Tbi_TRINITY_DN66095_c1_g1_i1
RBBH-14123,Tte_TRINITY_DN24653_c0_g1_i1,Tbi_TRINITY_DN47582_c0_g1_i1
RBBH-14125,Tte_TRINITY_DN10748_c0_g1_i1,Tbi_TRINITY_DN10477_c0_g1_i1
RBBH-14127,Tte_TRINITY_DN63395_c0_g1_i1,Tbi_TRINITY_DN60896_c0_g1_i1
RBBH-14128,Tte_TRINITY_DN23579_c0_g1_i2,Tbi_TRINITY_DN57143_c1_g1_i1
RBBH-14129,Tte_TRINITY_DN29328_c5_g1_i4,Tbi_TRINITY_DN71915_c15_g1_i1
RBBH-1413,Tte_TRINITY_DN6748_c0_g1_i1,Tbi_TRINITY_DN21139_c0_g1_i1
RBBH-14130,Tte_TRINITY_DN29576_c3_g2_i1,Tbi_TRINITY_DN51982_c0_g1_i1
RBBH-14131,Tte_TRINITY_DN38850_c0_g1_i1,Tbi_TRINITY_DN16691_c0_g1_i1
RBBH-14133,Tte_TRINITY_DN25638_c0_g1_i1,Tbi_TRINITY_DN71024_c6_g1_i1
RBBH-14134,Tte_TRINITY_DN24632_c0_g1_i1,Tbi_TRINITY_DN60805_c0_g1_i1
RBBH-14135,Tte_TRINITY_DN20396_c0_g1_i1,Tbi_TRINITY_DN68179_c0_g1_i1
RBBH-14137,Tte_TRINITY_DN16957_c0_g2_i1,Tbi_TRINITY_DN65842_c0_g1_i1
RBBH-14139,Tte_TRINITY_DN22171_c0_g2_i1,Tbi_TRINITY_DN63856_c0_g1_i1
RBBH-1414,Tte_TRINITY_DN4155_c1_g1_i1,Tbi_TRINITY_DN100413_c0_g1_i1
RBBH-14140,Tte_TRINITY_DN71150_c0_g1_i1,Tbi_TRINITY_DN3148_c0_g1_i1
RBBH-14141,Tte_TRINITY_DN29439_c23_g1_i1,Tbi_TRINITY_DN58404_c0_g3_i1
RBBH-14142,Tte_TRINITY_DN29701_c0_g2_i1,Tbi_TRINITY_DN71891_c1_g1_i3
RBBH-14143,Tte_TRINITY_DN32716_c0_g1_i1,Tbi_TRINITY_DN1108_c0_g2_i1
RBBH-14144,Tte_TRINITY_DN44976_c0_g1_i1,Tbi_TRINITY_DN77178_c0_g1_i1
RBBH-14145,Tte_TRINITY_DN29124_c3_g5_i1,Tbi_TRINITY_DN69523_c0_g1_i2
RBBH-14146,Tte_TRINITY_DN50337_c0_g1_i1,Tbi_TRINITY_DN70633_c5_g3_i1
RBBH-14147,Tte_TRINITY_DN7716_c0_g1_i1,Tbi_TRINITY_DN66103_c0_g1_i1
RBBH-14148,Tte_TRINITY_DN6814_c0_g1_i1,Tbi_TRINITY_DN51644_c0_g1_i1
RBBH-14149,Tte_TRINITY_DN60043_c0_g1_i1,Tbi_TRINITY_DN24073_c0_g1_i1
RBBH-1415,Tte_TRINITY_DN24102_c0_g3_i1,Tbi_TRINITY_DN25073_c0_g1_i1
RBBH-14150,Tte_TRINITY_DN29325_c7_g4_i1,Tbi_TRINITY_DN68003_c1_g1_i1
RBBH-14151,Tte_TRINITY_DN64904_c0_g1_i1,Tbi_TRINITY_DN65180_c0_g1_i1
RBBH-14152,Tte_TRINITY_DN831_c0_g1_i1,Tbi_TRINITY_DN67112_c0_g1_i2
RBBH-14153,Tte_TRINITY_DN36392_c0_g1_i1,Tbi_TRINITY_DN109096_c0_g1_i1
RBBH-14154,Tte_TRINITY_DN269_c0_g1_i1,Tbi_TRINITY_DN69817_c5_g1_i1
RBBH-14155,Tte_TRINITY_DN51098_c0_g1_i1,Tbi_TRINITY_DN7374_c0_g1_i1
RBBH-14156,Tte_TRINITY_DN12196_c0_g1_i1,Tbi_TRINITY_DN57639_c0_g1_i1
RBBH-14157,Tte_TRINITY_DN10247_c0_g1_i1,Tbi_TRINITY_DN51417_c0_g1_i1
RBBH-14158,Tte_TRINITY_DN20000_c0_g1_i1,Tbi_TRINITY_DN70009_c0_g5_i1
RBBH-14159,Tte_TRINITY_DN12586_c0_g1_i1,Tbi_TRINITY_DN49234_c0_g2_i1
RBBH-1416,Tte_TRINITY_DN50028_c0_g1_i1,Tbi_TRINITY_DN87805_c0_g1_i1
RBBH-14160,Tte_TRINITY_DN28788_c0_g2_i1,Tbi_TRINITY_DN68522_c10_g3_i3
RBBH-14161,Tte_TRINITY_DN17961_c1_g2_i1,Tbi_TRINITY_DN15883_c0_g1_i1
RBBH-14162,Tte_TRINITY_DN64184_c0_g1_i1,Tbi_TRINITY_DN44902_c0_g2_i1
RBBH-14163,Tte_TRINITY_DN25360_c0_g1_i1,Tbi_TRINITY_DN86534_c0_g1_i1
RBBH-14164,Tte_TRINITY_DN26393_c0_g2_i4,Tbi_TRINITY_DN69187_c4_g1_i3
RBBH-14165,Tte_TRINITY_DN29803_c0_g3_i1,Tbi_TRINITY_DN55592_c0_g1_i1
RBBH-14166,Tte_TRINITY_DN77909_c0_g2_i1,Tbi_TRINITY_DN66594_c11_g1_i1
RBBH-14167,Tte_TRINITY_DN13093_c0_g1_i1,Tbi_TRINITY_DN65539_c0_g2_i1
RBBH-14168,Tte_TRINITY_DN30216_c0_g1_i1,Tbi_TRINITY_DN69853_c0_g1_i1
RBBH-14169,Tte_TRINITY_DN29969_c0_g2_i1,Tbi_TRINITY_DN72444_c0_g1_i3
RBBH-1417,Tte_TRINITY_DN15517_c0_g1_i1,Tbi_TRINITY_DN71520_c4_g1_i1
RBBH-14170,Tte_TRINITY_DN29030_c0_g3_i1,Tbi_TRINITY_DN72216_c1_g3_i1
RBBH-14171,Tte_TRINITY_DN64035_c0_g1_i1,Tbi_TRINITY_DN37658_c0_g1_i1
RBBH-14172,Tte_TRINITY_DN65470_c0_g1_i1,Tbi_TRINITY_DN30535_c0_g2_i1
RBBH-14173,Tte_TRINITY_DN24512_c0_g2_i1,Tbi_TRINITY_DN18365_c0_g2_i1
RBBH-14175,Tte_TRINITY_DN31697_c0_g1_i1,Tbi_TRINITY_DN71159_c1_g2_i2
RBBH-14176,Tte_TRINITY_DN29202_c0_g1_i3,Tbi_TRINITY_DN72425_c3_g3_i3
RBBH-14177,Tte_TRINITY_DN2068_c0_g1_i1,Tbi_TRINITY_DN69817_c0_g1_i1
RBBH-14178,Tte_TRINITY_DN787_c0_g2_i1,Tbi_TRINITY_DN53984_c0_g1_i1
RBBH-14179,Tte_TRINITY_DN27833_c1_g2_i1,Tbi_TRINITY_DN70497_c0_g1_i1
RBBH-1418,Tte_TRINITY_DN820_c0_g2_i1,Tbi_TRINITY_DN94282_c0_g1_i1
RBBH-14180,Tte_TRINITY_DN23545_c0_g1_i2,Tbi_TRINITY_DN48248_c0_g2_i2
RBBH-14181,Tte_TRINITY_DN33595_c0_g1_i1,Tbi_TRINITY_DN8062_c0_g1_i1
RBBH-14182,Tte_TRINITY_DN25991_c5_g1_i1,Tbi_TRINITY_DN68210_c8_g2_i1
RBBH-14183,Tte_TRINITY_DN80411_c0_g1_i1,Tbi_TRINITY_DN103855_c0_g1_i1
RBBH-14184,Tte_TRINITY_DN6599_c0_g1_i1,Tbi_TRINITY_DN64248_c0_g1_i1
RBBH-14185,Tte_TRINITY_DN20816_c0_g1_i1,Tbi_TRINITY_DN44152_c0_g2_i1
RBBH-14186,Tte_TRINITY_DN77237_c0_g1_i1,Tbi_TRINITY_DN60393_c0_g1_i1
RBBH-14187,Tte_TRINITY_DN18223_c0_g2_i1,Tbi_TRINITY_DN30788_c0_g1_i1
RBBH-14188,Tte_TRINITY_DN16360_c0_g1_i1,Tbi_TRINITY_DN62092_c0_g1_i1
RBBH-14190,Tte_TRINITY_DN10445_c0_g1_i1,Tbi_TRINITY_DN46908_c0_g1_i1
RBBH-14191,Tte_TRINITY_DN30666_c0_g1_i1,Tbi_TRINITY_DN13540_c0_g1_i1
RBBH-14192,Tte_TRINITY_DN3016_c0_g2_i1,Tbi_TRINITY_DN64723_c0_g1_i1
RBBH-14193,Tte_TRINITY_DN22327_c0_g1_i3,Tbi_TRINITY_DN70359_c0_g2_i8
RBBH-14194,Tte_TRINITY_DN24461_c1_g1_i1,Tbi_TRINITY_DN69935_c3_g13_i1
RBBH-14195,Tte_TRINITY_DN19210_c0_g2_i1,Tbi_TRINITY_DN35822_c0_g1_i1
RBBH-14196,Tte_TRINITY_DN957_c0_g1_i1,Tbi_TRINITY_DN68428_c6_g5_i1
RBBH-14198,Tte_TRINITY_DN44084_c0_g1_i1,Tbi_TRINITY_DN96383_c0_g1_i1
RBBH-14199,Tte_TRINITY_DN28442_c13_g3_i2,Tbi_TRINITY_DN70619_c4_g2_i1
RBBH-142,Tte_TRINITY_DN22222_c0_g1_i1,Tbi_TRINITY_DN64800_c0_g1_i3
RBBH-1420,Tte_TRINITY_DN17361_c2_g1_i1,Tbi_TRINITY_DN72188_c0_g1_i1
RBBH-14200,Tte_TRINITY_DN38784_c0_g1_i1,Tbi_TRINITY_DN63559_c0_g2_i1
RBBH-14201,Tte_TRINITY_DN62113_c0_g1_i1,Tbi_TRINITY_DN78387_c0_g1_i1
RBBH-14202,Tte_TRINITY_DN15562_c0_g1_i1,Tbi_TRINITY_DN58917_c0_g1_i1
RBBH-14203,Tte_TRINITY_DN23654_c0_g1_i1,Tbi_TRINITY_DN65514_c0_g1_i1
RBBH-14204,Tte_TRINITY_DN28635_c0_g1_i7,Tbi_TRINITY_DN68440_c0_g3_i1
RBBH-14205,Tte_TRINITY_DN73393_c0_g1_i1,Tbi_TRINITY_DN70348_c0_g1_i2
RBBH-14206,Tte_TRINITY_DN29367_c12_g11_i1,Tbi_TRINITY_DN47993_c0_g1_i1
RBBH-14207,Tte_TRINITY_DN23318_c0_g1_i1,Tbi_TRINITY_DN62585_c0_g1_i2
RBBH-14208,Tte_TRINITY_DN10490_c0_g1_i1,Tbi_TRINITY_DN20042_c0_g1_i1
RBBH-14209,Tte_TRINITY_DN13725_c0_g1_i1,Tbi_TRINITY_DN68797_c0_g1_i1
RBBH-1421,Tte_TRINITY_DN28650_c0_g3_i1,Tbi_TRINITY_DN71035_c0_g6_i1
RBBH-14210,Tte_TRINITY_DN29644_c15_g4_i4,Tbi_TRINITY_DN71996_c2_g3_i3
RBBH-14211,Tte_TRINITY_DN10045_c0_g2_i1,Tbi_TRINITY_DN67046_c0_g1_i1
RBBH-14212,Tte_TRINITY_DN27694_c0_g1_i1,Tbi_TRINITY_DN70852_c0_g1_i8
RBBH-14213,Tte_TRINITY_DN23441_c0_g1_i1,Tbi_TRINITY_DN53903_c0_g1_i1
RBBH-14214,Tte_TRINITY_DN27877_c0_g1_i1,Tbi_TRINITY_DN67287_c0_g8_i1
RBBH-14215,Tte_TRINITY_DN12885_c0_g1_i1,Tbi_TRINITY_DN25645_c0_g1_i1
RBBH-14216,Tte_TRINITY_DN77822_c0_g1_i1,Tbi_TRINITY_DN32627_c0_g1_i1
RBBH-14217,Tte_TRINITY_DN11937_c0_g1_i1,Tbi_TRINITY_DN40075_c0_g1_i1
RBBH-14218,Tte_TRINITY_DN24079_c3_g1_i1,Tbi_TRINITY_DN67110_c11_g1_i1
RBBH-14219,Tte_TRINITY_DN39752_c0_g1_i1,Tbi_TRINITY_DN72142_c10_g2_i2
RBBH-1422,Tte_TRINITY_DN52066_c0_g1_i1,Tbi_TRINITY_DN14521_c0_g1_i1
RBBH-14220,Tte_TRINITY_DN12469_c1_g1_i1,Tbi_TRINITY_DN70028_c1_g1_i1
RBBH-14221,Tte_TRINITY_DN28762_c1_g2_i7,Tbi_TRINITY_DN66429_c0_g3_i1
RBBH-14222,Tte_TRINITY_DN21343_c2_g1_i1,Tbi_TRINITY_DN66594_c10_g1_i1
RBBH-14223,Tte_TRINITY_DN67563_c0_g1_i1,Tbi_TRINITY_DN59738_c0_g1_i1
RBBH-14224,Tte_TRINITY_DN17636_c0_g1_i1,Tbi_TRINITY_DN69877_c0_g1_i1
RBBH-14225,Tte_TRINITY_DN12353_c0_g1_i1,Tbi_TRINITY_DN69605_c0_g1_i2
RBBH-14226,Tte_TRINITY_DN63930_c0_g1_i1,Tbi_TRINITY_DN32221_c0_g1_i1
RBBH-14227,Tte_TRINITY_DN27076_c0_g1_i2,Tbi_TRINITY_DN60135_c0_g2_i1
RBBH-1423,Tte_TRINITY_DN19004_c0_g1_i1,Tbi_TRINITY_DN47259_c0_g2_i1
RBBH-14230,Tte_TRINITY_DN26750_c0_g1_i4,Tbi_TRINITY_DN70895_c4_g1_i4
RBBH-14231,Tte_TRINITY_DN4309_c0_g1_i1,Tbi_TRINITY_DN72072_c0_g2_i1
RBBH-14233,Tte_TRINITY_DN23475_c0_g1_i4,Tbi_TRINITY_DN67535_c1_g1_i6
RBBH-14234,Tte_TRINITY_DN21808_c0_g2_i2,Tbi_TRINITY_DN55992_c0_g1_i1
RBBH-14235,Tte_TRINITY_DN18656_c0_g1_i1,Tbi_TRINITY_DN52612_c0_g1_i1
RBBH-14236,Tte_TRINITY_DN29551_c1_g3_i1,Tbi_TRINITY_DN51870_c0_g1_i1
RBBH-14237,Tte_TRINITY_DN58527_c0_g1_i1,Tbi_TRINITY_DN25775_c0_g1_i1
RBBH-14238,Tte_TRINITY_DN25137_c0_g3_i1,Tbi_TRINITY_DN68004_c0_g2_i1
RBBH-1424,Tte_TRINITY_DN29109_c3_g6_i1,Tbi_TRINITY_DN45521_c0_g1_i1
RBBH-14240,Tte_TRINITY_DN69612_c0_g1_i1,Tbi_TRINITY_DN71830_c3_g1_i1
RBBH-14241,Tte_TRINITY_DN21170_c0_g2_i2,Tbi_TRINITY_DN69520_c0_g1_i1
RBBH-14242,Tte_TRINITY_DN27396_c0_g1_i1,Tbi_TRINITY_DN31218_c0_g1_i1
RBBH-14243,Tte_TRINITY_DN59987_c0_g1_i1,Tbi_TRINITY_DN75611_c0_g1_i1
RBBH-14244,Tte_TRINITY_DN1153_c0_g1_i1,Tbi_TRINITY_DN33079_c0_g1_i1
RBBH-14245,Tte_TRINITY_DN66060_c0_g1_i1,Tbi_TRINITY_DN7345_c0_g1_i1
RBBH-14246,Tte_TRINITY_DN29234_c15_g1_i1,Tbi_TRINITY_DN55901_c2_g1_i1
RBBH-14247,Tte_TRINITY_DN18684_c0_g1_i1,Tbi_TRINITY_DN57662_c0_g1_i1
RBBH-14248,Tte_TRINITY_DN15697_c0_g1_i1,Tbi_TRINITY_DN44976_c2_g1_i1
RBBH-14249,Tte_TRINITY_DN19167_c0_g3_i1,Tbi_TRINITY_DN38456_c0_g1_i1
RBBH-1425,Tte_TRINITY_DN23144_c0_g1_i1,Tbi_TRINITY_DN55053_c0_g1_i1
RBBH-14250,Tte_TRINITY_DN1896_c0_g2_i1,Tbi_TRINITY_DN40585_c0_g1_i1
RBBH-14251,Tte_TRINITY_DN18962_c0_g1_i1,Tbi_TRINITY_DN69311_c0_g1_i3
RBBH-14252,Tte_TRINITY_DN80151_c0_g1_i1,Tbi_TRINITY_DN37685_c0_g1_i1
RBBH-14253,Tte_TRINITY_DN12449_c1_g1_i1,Tbi_TRINITY_DN99537_c0_g1_i1
RBBH-14254,Tte_TRINITY_DN6567_c0_g1_i1,Tbi_TRINITY_DN72037_c10_g3_i1
RBBH-14255,Tte_TRINITY_DN29798_c2_g6_i1,Tbi_TRINITY_DN71936_c3_g4_i2
RBBH-14256,Tte_TRINITY_DN31896_c0_g1_i1,Tbi_TRINITY_DN68479_c1_g1_i1
RBBH-14257,Tte_TRINITY_DN47419_c0_g1_i1,Tbi_TRINITY_DN60060_c0_g1_i1
RBBH-14258,Tte_TRINITY_DN30176_c0_g1_i1,Tbi_TRINITY_DN25762_c0_g1_i1
RBBH-14259,Tte_TRINITY_DN21050_c0_g1_i1,Tbi_TRINITY_DN68620_c0_g1_i1
RBBH-1426,Tte_TRINITY_DN72928_c0_g1_i1,Tbi_TRINITY_DN54814_c0_g1_i1
RBBH-14260,Tte_TRINITY_DN17394_c0_g1_i1,Tbi_TRINITY_DN71117_c0_g2_i1
RBBH-14261,Tte_TRINITY_DN13256_c0_g2_i1,Tbi_TRINITY_DN81266_c0_g1_i1
RBBH-14262,Tte_TRINITY_DN28340_c2_g2_i1,Tbi_TRINITY_DN66297_c2_g2_i1
RBBH-14263,Tte_TRINITY_DN29639_c9_g4_i1,Tbi_TRINITY_DN72417_c14_g8_i1
RBBH-14264,Tte_TRINITY_DN12795_c0_g1_i1,Tbi_TRINITY_DN71492_c6_g3_i2
RBBH-14265,Tte_TRINITY_DN11672_c0_g1_i1,Tbi_TRINITY_DN58477_c0_g1_i1
RBBH-14266,Tte_TRINITY_DN29681_c7_g1_i1,Tbi_TRINITY_DN68657_c5_g2_i1
RBBH-14267,Tte_TRINITY_DN29811_c5_g1_i1,Tbi_TRINITY_DN71412_c2_g2_i1
RBBH-14269,Tte_TRINITY_DN74468_c0_g1_i1,Tbi_TRINITY_DN71897_c1_g14_i1
