Match_col,Tsi,Tcm
RBBH-12683,Tsi_TRINITY_DN46433_c0_g1_i1,Tcm_TRINITY_DN91228_c0_g1_i1
RBBH-12684,Tsi_TRINITY_DN14629_c0_g2_i1,Tcm_TRINITY_DN81037_c0_g1_i1
RBBH-12685,Tsi_TRINITY_DN33938_c1_g1_i1,Tcm_TRINITY_DN100189_c1_g2_i1
RBBH-12686,Tsi_TRINITY_DN66847_c0_g1_i1,Tcm_TRINITY_DN100744_c3_g1_i3
RBBH-12687,Tsi_TRINITY_DN31859_c0_g1_i2,Tcm_TRINITY_DN107447_c1_g1_i1
RBBH-12688,Tsi_TRINITY_DN4848_c0_g1_i1,Tcm_TRINITY_DN106698_c0_g1_i1
RBBH-12689,Tsi_TRINITY_DN27952_c0_g2_i2,Tcm_TRINITY_DN106076_c1_g5_i2
RBBH-1269,Tsi_TRINITY_DN27412_c0_g1_i1,Tcm_TRINITY_DN99675_c0_g4_i4
RBBH-12690,Tsi_TRINITY_DN28331_c0_g1_i1,Tcm_TRINITY_DN105912_c0_g1_i6
RBBH-12691,Tsi_TRINITY_DN721_c0_g2_i1,Tcm_TRINITY_DN97489_c4_g1_i1
RBBH-12692,Tsi_TRINITY_DN21057_c0_g1_i1,Tcm_TRINITY_DN107615_c2_g1_i1
RBBH-12693,Tsi_TRINITY_DN10764_c0_g1_i1,Tcm_TRINITY_DN101845_c0_g1_i1
RBBH-12694,Tsi_TRINITY_DN28990_c0_g1_i1,Tcm_TRINITY_DN100734_c6_g2_i1
RBBH-12695,Tsi_TRINITY_DN59463_c0_g1_i1,Tcm_TRINITY_DN107237_c3_g6_i1
RBBH-12696,Tsi_TRINITY_DN25299_c0_g1_i1,Tcm_TRINITY_DN98965_c0_g1_i2
RBBH-12697,Tsi_TRINITY_DN22993_c0_g1_i1,Tcm_TRINITY_DN107353_c0_g3_i9
RBBH-12698,Tsi_TRINITY_DN24958_c0_g1_i1,Tcm_TRINITY_DN50216_c0_g2_i1
RBBH-12699,Tsi_TRINITY_DN67075_c0_g1_i1,Tcm_TRINITY_DN103369_c0_g1_i2
RBBH-127,Tsi_TRINITY_DN19891_c0_g1_i1,Tcm_TRINITY_DN102461_c2_g1_i1
RBBH-1270,Tsi_TRINITY_DN31037_c1_g2_i9,Tcm_TRINITY_DN104358_c0_g12_i1
RBBH-12700,Tsi_TRINITY_DN835_c0_g1_i1,Tcm_TRINITY_DN91397_c0_g1_i1
RBBH-12701,Tsi_TRINITY_DN58324_c0_g1_i1,Tcm_TRINITY_DN66365_c1_g1_i2
RBBH-12703,Tsi_TRINITY_DN17901_c0_g2_i1,Tcm_TRINITY_DN101869_c0_g1_i2
RBBH-12704,Tsi_TRINITY_DN25833_c1_g1_i1,Tcm_TRINITY_DN84146_c0_g1_i1
RBBH-12705,Tsi_TRINITY_DN25288_c1_g1_i1,Tcm_TRINITY_DN99463_c0_g1_i1
RBBH-12706,Tsi_TRINITY_DN26703_c0_g2_i3,Tcm_TRINITY_DN103042_c0_g2_i1
RBBH-12707,Tsi_TRINITY_DN13501_c0_g1_i1,Tcm_TRINITY_DN94584_c0_g1_i1
RBBH-12708,Tsi_TRINITY_DN12368_c0_g1_i1,Tcm_TRINITY_DN64203_c0_g2_i1
RBBH-12709,Tsi_TRINITY_DN51682_c0_g1_i1,Tcm_TRINITY_DN73154_c0_g1_i1
RBBH-1271,Tsi_TRINITY_DN49939_c0_g1_i1,Tcm_TRINITY_DN93502_c0_g1_i1
RBBH-12710,Tsi_TRINITY_DN61050_c0_g1_i1,Tcm_TRINITY_DN86770_c0_g1_i1
RBBH-12711,Tsi_TRINITY_DN54296_c0_g1_i1,Tcm_TRINITY_DN69093_c0_g2_i1
RBBH-12712,Tsi_TRINITY_DN24969_c0_g1_i4,Tcm_TRINITY_DN102635_c1_g2_i6
RBBH-12713,Tsi_TRINITY_DN40491_c0_g1_i1,Tcm_TRINITY_DN95970_c0_g1_i1
RBBH-12714,Tsi_TRINITY_DN30623_c2_g2_i1,Tcm_TRINITY_DN104178_c2_g2_i1
RBBH-12715,Tsi_TRINITY_DN32907_c0_g1_i1,Tcm_TRINITY_DN4658_c0_g1_i1
RBBH-12716,Tsi_TRINITY_DN27835_c0_g2_i1,Tcm_TRINITY_DN95926_c0_g1_i1
RBBH-12718,Tsi_TRINITY_DN21316_c0_g2_i3,Tcm_TRINITY_DN103786_c2_g1_i2
RBBH-12719,Tsi_TRINITY_DN61259_c0_g1_i1,Tcm_TRINITY_DN87002_c0_g1_i2
RBBH-1272,Tsi_TRINITY_DN21087_c0_g1_i1,Tcm_TRINITY_DN105814_c2_g1_i1
RBBH-12720,Tsi_TRINITY_DN26046_c0_g1_i1,Tcm_TRINITY_DN92273_c0_g1_i1
RBBH-12722,Tsi_TRINITY_DN31080_c0_g1_i3,Tcm_TRINITY_DN107689_c2_g5_i3
RBBH-12723,Tsi_TRINITY_DN69063_c0_g1_i1,Tcm_TRINITY_DN18450_c0_g1_i1
RBBH-12724,Tsi_TRINITY_DN29855_c2_g1_i1,Tcm_TRINITY_DN84547_c0_g7_i1
RBBH-12725,Tsi_TRINITY_DN46916_c0_g1_i1,Tcm_TRINITY_DN95960_c0_g1_i1
RBBH-12726,Tsi_TRINITY_DN30907_c5_g1_i1,Tcm_TRINITY_DN92397_c0_g1_i1
RBBH-12727,Tsi_TRINITY_DN2812_c0_g1_i1,Tcm_TRINITY_DN91891_c0_g1_i1
RBBH-12728,Tsi_TRINITY_DN21776_c0_g2_i1,Tcm_TRINITY_DN96896_c0_g2_i3
RBBH-12729,Tsi_TRINITY_DN46426_c0_g1_i1,Tcm_TRINITY_DN95705_c0_g1_i1
RBBH-1273,Tsi_TRINITY_DN28630_c0_g3_i1,Tcm_TRINITY_DN91894_c1_g4_i1
RBBH-12731,Tsi_TRINITY_DN1849_c0_g1_i1,Tcm_TRINITY_DN101912_c0_g2_i3
RBBH-12732,Tsi_TRINITY_DN1628_c0_g1_i1,Tcm_TRINITY_DN83511_c0_g1_i1
RBBH-12733,Tsi_TRINITY_DN31735_c9_g3_i1,Tcm_TRINITY_DN103056_c3_g1_i3
RBBH-12734,Tsi_TRINITY_DN68356_c0_g1_i1,Tcm_TRINITY_DN105194_c1_g1_i1
RBBH-12735,Tsi_TRINITY_DN31989_c0_g1_i1,Tcm_TRINITY_DN100463_c2_g1_i1
RBBH-12736,Tsi_TRINITY_DN25584_c0_g1_i2,Tcm_TRINITY_DN106899_c1_g2_i2
RBBH-12737,Tsi_TRINITY_DN18908_c0_g1_i1,Tcm_TRINITY_DN100111_c2_g1_i2
RBBH-12738,Tsi_TRINITY_DN45986_c0_g1_i1,Tcm_TRINITY_DN87907_c0_g1_i1
RBBH-12739,Tsi_TRINITY_DN43630_c0_g1_i1,Tcm_TRINITY_DN14576_c0_g2_i1
RBBH-1274,Tsi_TRINITY_DN32323_c0_g1_i1,Tcm_TRINITY_DN36346_c0_g1_i1
RBBH-12740,Tsi_TRINITY_DN24554_c1_g1_i1,Tcm_TRINITY_DN100794_c4_g1_i1
RBBH-12741,Tsi_TRINITY_DN34032_c0_g1_i1,Tcm_TRINITY_DN97606_c0_g2_i1
RBBH-12742,Tsi_TRINITY_DN27439_c1_g2_i1,Tcm_TRINITY_DN101262_c4_g1_i2
RBBH-12744,Tsi_TRINITY_DN26400_c0_g2_i1,Tcm_TRINITY_DN105514_c0_g1_i2
RBBH-12745,Tsi_TRINITY_DN29848_c0_g1_i1,Tcm_TRINITY_DN100423_c0_g1_i4
RBBH-12746,Tsi_TRINITY_DN57247_c0_g1_i1,Tcm_TRINITY_DN22308_c0_g1_i1
RBBH-12747,Tsi_TRINITY_DN4823_c0_g2_i1,Tcm_TRINITY_DN86123_c0_g1_i1
RBBH-12748,Tsi_TRINITY_DN29012_c0_g3_i1,Tcm_TRINITY_DN104383_c3_g1_i1
RBBH-12749,Tsi_TRINITY_DN29171_c0_g1_i3,Tcm_TRINITY_DN107166_c0_g1_i6
RBBH-1275,Tsi_TRINITY_DN58346_c0_g1_i1,Tcm_TRINITY_DN94699_c0_g1_i2
RBBH-12750,Tsi_TRINITY_DN30365_c0_g1_i2,Tcm_TRINITY_DN95363_c0_g1_i1
RBBH-12751,Tsi_TRINITY_DN9718_c1_g1_i1,Tcm_TRINITY_DN74307_c0_g1_i1
RBBH-12752,Tsi_TRINITY_DN21449_c0_g1_i2,Tcm_TRINITY_DN102972_c0_g1_i1
RBBH-12753,Tsi_TRINITY_DN31023_c0_g1_i1,Tcm_TRINITY_DN103209_c5_g1_i1
RBBH-12754,Tsi_TRINITY_DN29517_c0_g3_i1,Tcm_TRINITY_DN102413_c5_g5_i1
RBBH-12755,Tsi_TRINITY_DN31941_c0_g1_i2,Tcm_TRINITY_DN107455_c0_g2_i3
RBBH-12756,Tsi_TRINITY_DN47144_c0_g1_i1,Tcm_TRINITY_DN87619_c1_g1_i1
RBBH-12758,Tsi_TRINITY_DN55558_c0_g1_i1,Tcm_TRINITY_DN90807_c0_g1_i1
RBBH-12759,Tsi_TRINITY_DN30700_c0_g1_i2,Tcm_TRINITY_DN85361_c0_g2_i1
RBBH-1276,Tsi_TRINITY_DN3470_c0_g1_i1,Tcm_TRINITY_DN105494_c3_g2_i1
RBBH-12760,Tsi_TRINITY_DN34776_c0_g1_i1,Tcm_TRINITY_DN100092_c0_g1_i1
RBBH-12761,Tsi_TRINITY_DN18961_c0_g1_i1,Tcm_TRINITY_DN107500_c0_g1_i1
RBBH-12763,Tsi_TRINITY_DN11669_c0_g1_i1,Tcm_TRINITY_DN102977_c6_g1_i4
RBBH-12764,Tsi_TRINITY_DN29148_c1_g2_i1,Tcm_TRINITY_DN104398_c1_g1_i2
RBBH-12765,Tsi_TRINITY_DN72234_c0_g1_i1,Tcm_TRINITY_DN52875_c0_g1_i1
RBBH-12766,Tsi_TRINITY_DN24003_c0_g1_i1,Tcm_TRINITY_DN99423_c0_g1_i2
RBBH-12767,Tsi_TRINITY_DN17320_c0_g2_i1,Tcm_TRINITY_DN102380_c12_g1_i1
RBBH-1277,Tsi_TRINITY_DN31165_c3_g2_i1,Tcm_TRINITY_DN101548_c2_g1_i1
RBBH-12770,Tsi_TRINITY_DN8586_c0_g1_i1,Tcm_TRINITY_DN90824_c0_g1_i1
RBBH-12771,Tsi_TRINITY_DN69011_c0_g1_i1,Tcm_TRINITY_DN82375_c0_g2_i1
RBBH-12772,Tsi_TRINITY_DN3967_c0_g1_i1,Tcm_TRINITY_DN101795_c0_g1_i1
RBBH-12773,Tsi_TRINITY_DN31369_c3_g11_i1,Tcm_TRINITY_DN95085_c0_g3_i1
RBBH-12774,Tsi_TRINITY_DN26823_c0_g1_i1,Tcm_TRINITY_DN98623_c0_g1_i1
RBBH-12775,Tsi_TRINITY_DN21309_c0_g1_i1,Tcm_TRINITY_DN103103_c4_g1_i2
RBBH-12777,Tsi_TRINITY_DN45970_c0_g1_i1,Tcm_TRINITY_DN76698_c0_g1_i1
RBBH-12778,Tsi_TRINITY_DN31053_c0_g1_i3,Tcm_TRINITY_DN107006_c0_g1_i9
RBBH-12779,Tsi_TRINITY_DN16524_c0_g1_i2,Tcm_TRINITY_DN104596_c0_g1_i2
RBBH-1278,Tsi_TRINITY_DN28413_c0_g1_i1,Tcm_TRINITY_DN89357_c0_g1_i4
RBBH-12780,Tsi_TRINITY_DN59747_c0_g1_i1,Tcm_TRINITY_DN56176_c0_g2_i1
RBBH-12781,Tsi_TRINITY_DN19482_c0_g1_i1,Tcm_TRINITY_DN106763_c1_g1_i1
RBBH-12782,Tsi_TRINITY_DN39938_c0_g1_i1,Tcm_TRINITY_DN81128_c0_g1_i1
RBBH-12783,Tsi_TRINITY_DN39824_c0_g1_i1,Tcm_TRINITY_DN95666_c0_g1_i1
RBBH-12784,Tsi_TRINITY_DN66843_c0_g1_i1,Tcm_TRINITY_DN107677_c0_g2_i1
RBBH-12785,Tsi_TRINITY_DN11238_c0_g1_i1,Tcm_TRINITY_DN106973_c2_g1_i1
RBBH-12786,Tsi_TRINITY_DN14247_c0_g2_i1,Tcm_TRINITY_DN91583_c0_g1_i1
RBBH-12787,Tsi_TRINITY_DN27297_c0_g2_i2,Tcm_TRINITY_DN107609_c0_g3_i1
RBBH-12788,Tsi_TRINITY_DN31478_c0_g2_i1,Tcm_TRINITY_DN99672_c4_g1_i2
RBBH-12789,Tsi_TRINITY_DN26985_c0_g2_i2,Tcm_TRINITY_DN96758_c0_g1_i2
RBBH-1279,Tsi_TRINITY_DN23952_c0_g1_i5,Tcm_TRINITY_DN98627_c0_g1_i5
RBBH-12790,Tsi_TRINITY_DN28758_c0_g1_i1,Tcm_TRINITY_DN83624_c0_g1_i1
RBBH-12791,Tsi_TRINITY_DN23453_c0_g1_i1,Tcm_TRINITY_DN86648_c0_g1_i1
RBBH-12793,Tsi_TRINITY_DN2726_c0_g1_i1,Tcm_TRINITY_DN99882_c0_g1_i1
RBBH-12794,Tsi_TRINITY_DN46471_c0_g1_i1,Tcm_TRINITY_DN88430_c0_g1_i1
RBBH-12795,Tsi_TRINITY_DN26804_c2_g1_i1,Tcm_TRINITY_DN101789_c0_g1_i1
RBBH-12796,Tsi_TRINITY_DN31668_c7_g7_i1,Tcm_TRINITY_DN105908_c0_g1_i3
RBBH-12797,Tsi_TRINITY_DN67365_c0_g1_i1,Tcm_TRINITY_DN70830_c0_g1_i1
RBBH-12799,Tsi_TRINITY_DN1936_c0_g1_i1,Tcm_TRINITY_DN100940_c3_g5_i1
RBBH-128,Tsi_TRINITY_DN4629_c0_g1_i1,Tcm_TRINITY_DN101688_c1_g1_i1
RBBH-1280,Tsi_TRINITY_DN67880_c0_g1_i1,Tcm_TRINITY_DN89633_c0_g1_i1
RBBH-12800,Tsi_TRINITY_DN45980_c0_g1_i1,Tcm_TRINITY_DN80539_c0_g1_i1
RBBH-12801,Tsi_TRINITY_DN49244_c0_g1_i1,Tcm_TRINITY_DN104422_c0_g2_i3
RBBH-12802,Tsi_TRINITY_DN48799_c0_g1_i1,Tcm_TRINITY_DN79545_c0_g1_i1
RBBH-12803,Tsi_TRINITY_DN13733_c1_g1_i1,Tcm_TRINITY_DN95613_c1_g1_i1
RBBH-12804,Tsi_TRINITY_DN31126_c3_g1_i1,Tcm_TRINITY_DN106166_c2_g1_i2
RBBH-12805,Tsi_TRINITY_DN2174_c0_g1_i1,Tcm_TRINITY_DN106192_c0_g1_i1
RBBH-12806,Tsi_TRINITY_DN26477_c0_g1_i1,Tcm_TRINITY_DN66134_c0_g2_i1
RBBH-12807,Tsi_TRINITY_DN3425_c0_g1_i1,Tcm_TRINITY_DN87592_c0_g1_i1
RBBH-12808,Tsi_TRINITY_DN56229_c0_g1_i1,Tcm_TRINITY_DN107943_c0_g1_i1
RBBH-12809,Tsi_TRINITY_DN25735_c0_g2_i1,Tcm_TRINITY_DN106116_c0_g2_i1
RBBH-1281,Tsi_TRINITY_DN29441_c0_g1_i1,Tcm_TRINITY_DN91926_c0_g1_i1
RBBH-12810,Tsi_TRINITY_DN24287_c0_g3_i1,Tcm_TRINITY_DN94064_c0_g1_i2
RBBH-12811,Tsi_TRINITY_DN33918_c0_g1_i1,Tcm_TRINITY_DN94715_c0_g1_i1
RBBH-12812,Tsi_TRINITY_DN23426_c0_g1_i1,Tcm_TRINITY_DN101684_c1_g1_i1
RBBH-12813,Tsi_TRINITY_DN25625_c0_g1_i1,Tcm_TRINITY_DN102729_c5_g2_i1
RBBH-12814,Tsi_TRINITY_DN5299_c0_g1_i1,Tcm_TRINITY_DN97478_c1_g1_i1
RBBH-12815,Tsi_TRINITY_DN28003_c0_g1_i1,Tcm_TRINITY_DN100787_c0_g1_i1
RBBH-12817,Tsi_TRINITY_DN17117_c0_g1_i1,Tcm_TRINITY_DN84531_c0_g1_i1
RBBH-12818,Tsi_TRINITY_DN4647_c0_g2_i1,Tcm_TRINITY_DN92504_c5_g3_i1
RBBH-1282,Tsi_TRINITY_DN2845_c0_g1_i1,Tcm_TRINITY_DN106295_c0_g1_i1
RBBH-12820,Tsi_TRINITY_DN32596_c1_g1_i1,Tcm_TRINITY_DN83318_c0_g1_i1
RBBH-12821,Tsi_TRINITY_DN5753_c0_g1_i1,Tcm_TRINITY_DN84926_c0_g1_i1
RBBH-12822,Tsi_TRINITY_DN17229_c0_g1_i1,Tcm_TRINITY_DN100541_c1_g1_i2
RBBH-12823,Tsi_TRINITY_DN29434_c0_g1_i5,Tcm_TRINITY_DN104257_c0_g2_i2
RBBH-12824,Tsi_TRINITY_DN32803_c0_g1_i1,Tcm_TRINITY_DN105975_c0_g1_i2
RBBH-12825,Tsi_TRINITY_DN16962_c0_g2_i1,Tcm_TRINITY_DN100808_c0_g1_i2
RBBH-12826,Tsi_TRINITY_DN15957_c0_g1_i1,Tcm_TRINITY_DN98508_c0_g1_i2
RBBH-12827,Tsi_TRINITY_DN19645_c0_g1_i1,Tcm_TRINITY_DN96807_c0_g1_i1
RBBH-12828,Tsi_TRINITY_DN62105_c0_g1_i1,Tcm_TRINITY_DN85874_c0_g1_i1
RBBH-12829,Tsi_TRINITY_DN11725_c0_g1_i1,Tcm_TRINITY_DN55406_c0_g1_i1
RBBH-1283,Tsi_TRINITY_DN4145_c0_g1_i1,Tcm_TRINITY_DN95642_c0_g1_i1
RBBH-12830,Tsi_TRINITY_DN41421_c0_g1_i1,Tcm_TRINITY_DN85556_c0_g1_i1
RBBH-12831,Tsi_TRINITY_DN28106_c1_g1_i1,Tcm_TRINITY_DN102646_c3_g5_i2
RBBH-12832,Tsi_TRINITY_DN67905_c0_g1_i1,Tcm_TRINITY_DN41666_c0_g1_i1
RBBH-12833,Tsi_TRINITY_DN9260_c0_g1_i1,Tcm_TRINITY_DN95624_c0_g1_i1
RBBH-12834,Tsi_TRINITY_DN13109_c0_g2_i1,Tcm_TRINITY_DN53328_c0_g2_i3
RBBH-12835,Tsi_TRINITY_DN29772_c0_g1_i1,Tcm_TRINITY_DN106194_c5_g1_i2
RBBH-12836,Tsi_TRINITY_DN32428_c0_g1_i1,Tcm_TRINITY_DN104779_c0_g1_i2
RBBH-12838,Tsi_TRINITY_DN28963_c1_g2_i1,Tcm_TRINITY_DN105095_c1_g4_i2
RBBH-12839,Tsi_TRINITY_DN15463_c0_g2_i1,Tcm_TRINITY_DN98927_c2_g1_i1
RBBH-1284,Tsi_TRINITY_DN31630_c0_g3_i1,Tcm_TRINITY_DN101010_c4_g2_i2
RBBH-12840,Tsi_TRINITY_DN37674_c0_g1_i1,Tcm_TRINITY_DN73834_c0_g2_i1
RBBH-12842,Tsi_TRINITY_DN21012_c0_g1_i4,Tcm_TRINITY_DN96220_c1_g9_i1
RBBH-12843,Tsi_TRINITY_DN28636_c0_g1_i1,Tcm_TRINITY_DN84525_c1_g1_i1
RBBH-12844,Tsi_TRINITY_DN27762_c0_g1_i1,Tcm_TRINITY_DN99197_c0_g1_i1
RBBH-12845,Tsi_TRINITY_DN27841_c0_g1_i1,Tcm_TRINITY_DN105998_c0_g1_i2
RBBH-12846,Tsi_TRINITY_DN31770_c11_g1_i1,Tcm_TRINITY_DN101038_c7_g1_i1
RBBH-12847,Tsi_TRINITY_DN4932_c0_g1_i1,Tcm_TRINITY_DN83569_c1_g1_i1
RBBH-12848,Tsi_TRINITY_DN9686_c0_g1_i1,Tcm_TRINITY_DN101408_c0_g1_i1
RBBH-12849,Tsi_TRINITY_DN29950_c1_g1_i1,Tcm_TRINITY_DN82460_c1_g4_i1
RBBH-1285,Tsi_TRINITY_DN30330_c0_g1_i7,Tcm_TRINITY_DN102486_c1_g1_i6
RBBH-12850,Tsi_TRINITY_DN24255_c0_g1_i1,Tcm_TRINITY_DN103795_c1_g1_i1
RBBH-12851,Tsi_TRINITY_DN12754_c0_g1_i1,Tcm_TRINITY_DN102973_c2_g2_i1
RBBH-12852,Tsi_TRINITY_DN21274_c0_g1_i2,Tcm_TRINITY_DN105706_c0_g3_i1
RBBH-12853,Tsi_TRINITY_DN31731_c6_g6_i1,Tcm_TRINITY_DN104184_c0_g5_i1
RBBH-12854,Tsi_TRINITY_DN39191_c0_g1_i1,Tcm_TRINITY_DN93896_c0_g1_i1
RBBH-12855,Tsi_TRINITY_DN20091_c0_g2_i1,Tcm_TRINITY_DN101471_c0_g2_i1
RBBH-12856,Tsi_TRINITY_DN31776_c9_g16_i1,Tcm_TRINITY_DN106741_c1_g1_i1
RBBH-12857,Tsi_TRINITY_DN11974_c0_g1_i1,Tcm_TRINITY_DN100276_c3_g1_i2
RBBH-12858,Tsi_TRINITY_DN14733_c0_g1_i1,Tcm_TRINITY_DN78316_c0_g1_i1
RBBH-12859,Tsi_TRINITY_DN54167_c0_g1_i1,Tcm_TRINITY_DN99220_c0_g1_i1
RBBH-1286,Tsi_TRINITY_DN29188_c0_g2_i1,Tcm_TRINITY_DN89294_c0_g1_i2
RBBH-12860,Tsi_TRINITY_DN5999_c0_g1_i1,Tcm_TRINITY_DN98308_c1_g1_i1
RBBH-12861,Tsi_TRINITY_DN12568_c0_g2_i1,Tcm_TRINITY_DN104935_c0_g1_i1
RBBH-12862,Tsi_TRINITY_DN21007_c1_g1_i1,Tcm_TRINITY_DN106523_c0_g5_i1
RBBH-12863,Tsi_TRINITY_DN26434_c0_g1_i1,Tcm_TRINITY_DN78520_c0_g1_i1
RBBH-12864,Tsi_TRINITY_DN14354_c1_g1_i1,Tcm_TRINITY_DN102259_c1_g1_i1
RBBH-12865,Tsi_TRINITY_DN28568_c5_g3_i1,Tcm_TRINITY_DN107229_c0_g1_i3
RBBH-12866,Tsi_TRINITY_DN30995_c1_g3_i1,Tcm_TRINITY_DN105053_c0_g1_i2
RBBH-12867,Tsi_TRINITY_DN27726_c1_g1_i1,Tcm_TRINITY_DN88222_c0_g1_i1
RBBH-12869,Tsi_TRINITY_DN31157_c0_g1_i2,Tcm_TRINITY_DN106229_c4_g1_i2
RBBH-1287,Tsi_TRINITY_DN30717_c0_g1_i2,Tcm_TRINITY_DN93098_c0_g1_i2
RBBH-12870,Tsi_TRINITY_DN8865_c0_g1_i1,Tcm_TRINITY_DN99161_c0_g1_i1
RBBH-12871,Tsi_TRINITY_DN10141_c0_g1_i1,Tcm_TRINITY_DN83432_c0_g1_i2
RBBH-12872,Tsi_TRINITY_DN67020_c0_g1_i1,Tcm_TRINITY_DN102467_c2_g1_i2
RBBH-12873,Tsi_TRINITY_DN19214_c0_g1_i1,Tcm_TRINITY_DN55662_c0_g1_i1
RBBH-12874,Tsi_TRINITY_DN68585_c0_g1_i1,Tcm_TRINITY_DN106428_c1_g2_i2
RBBH-12875,Tsi_TRINITY_DN37312_c0_g1_i1,Tcm_TRINITY_DN57355_c0_g1_i1
RBBH-12876,Tsi_TRINITY_DN28002_c0_g1_i4,Tcm_TRINITY_DN103442_c2_g4_i1
RBBH-12877,Tsi_TRINITY_DN30034_c1_g1_i1,Tcm_TRINITY_DN95225_c0_g1_i1
RBBH-12878,Tsi_TRINITY_DN20414_c0_g1_i2,Tcm_TRINITY_DN105127_c1_g1_i1
RBBH-12879,Tsi_TRINITY_DN32116_c2_g1_i1,Tcm_TRINITY_DN75032_c1_g1_i1
RBBH-1288,Tsi_TRINITY_DN29064_c2_g1_i1,Tcm_TRINITY_DN93563_c1_g3_i1
RBBH-12880,Tsi_TRINITY_DN53033_c0_g1_i1,Tcm_TRINITY_DN80310_c0_g1_i1
RBBH-12881,Tsi_TRINITY_DN23368_c0_g1_i1,Tcm_TRINITY_DN104936_c0_g2_i1
RBBH-12882,Tsi_TRINITY_DN31467_c0_g2_i1,Tcm_TRINITY_DN98141_c1_g1_i1
RBBH-12883,Tsi_TRINITY_DN7503_c0_g2_i1,Tcm_TRINITY_DN74740_c1_g1_i1
RBBH-12884,Tsi_TRINITY_DN31883_c0_g2_i2,Tcm_TRINITY_DN107222_c0_g1_i3
RBBH-12885,Tsi_TRINITY_DN36056_c0_g1_i1,Tcm_TRINITY_DN94014_c0_g1_i1
RBBH-12886,Tsi_TRINITY_DN26693_c1_g4_i1,Tcm_TRINITY_DN106004_c0_g1_i2
RBBH-12887,Tsi_TRINITY_DN62309_c0_g1_i1,Tcm_TRINITY_DN100244_c5_g1_i1
RBBH-12888,Tsi_TRINITY_DN29659_c0_g1_i1,Tcm_TRINITY_DN101496_c0_g1_i1
RBBH-12889,Tsi_TRINITY_DN2333_c0_g1_i1,Tcm_TRINITY_DN98309_c0_g1_i1
RBBH-1289,Tsi_TRINITY_DN51179_c0_g1_i1,Tcm_TRINITY_DN17426_c0_g1_i1
RBBH-12890,Tsi_TRINITY_DN41769_c0_g1_i1,Tcm_TRINITY_DN83653_c0_g1_i2
RBBH-12891,Tsi_TRINITY_DN31042_c0_g2_i1,Tcm_TRINITY_DN103499_c0_g2_i1
RBBH-12892,Tsi_TRINITY_DN22221_c0_g1_i1,Tcm_TRINITY_DN92604_c0_g1_i1
RBBH-12893,Tsi_TRINITY_DN29770_c0_g1_i1,Tcm_TRINITY_DN107495_c0_g2_i1
RBBH-12894,Tsi_TRINITY_DN18331_c0_g1_i1,Tcm_TRINITY_DN84072_c0_g1_i1
RBBH-12895,Tsi_TRINITY_DN69875_c0_g1_i1,Tcm_TRINITY_DN84381_c0_g1_i1
RBBH-12896,Tsi_TRINITY_DN21070_c0_g1_i1,Tcm_TRINITY_DN102911_c0_g1_i3
RBBH-12897,Tsi_TRINITY_DN6858_c0_g2_i1,Tcm_TRINITY_DN76654_c0_g1_i1
RBBH-12898,Tsi_TRINITY_DN6951_c0_g1_i1,Tcm_TRINITY_DN93152_c0_g2_i1
RBBH-12899,Tsi_TRINITY_DN29547_c1_g1_i1,Tcm_TRINITY_DN99139_c0_g1_i2
RBBH-129,Tsi_TRINITY_DN11967_c0_g1_i1,Tcm_TRINITY_DN98851_c1_g1_i1
RBBH-1290,Tsi_TRINITY_DN26911_c0_g1_i1,Tcm_TRINITY_DN100003_c0_g1_i1
RBBH-12900,Tsi_TRINITY_DN28869_c0_g2_i2,Tcm_TRINITY_DN101191_c0_g2_i1
RBBH-12901,Tsi_TRINITY_DN31807_c0_g17_i1,Tcm_TRINITY_DN98624_c0_g1_i2
RBBH-12902,Tsi_TRINITY_DN29481_c0_g1_i2,Tcm_TRINITY_DN96605_c1_g1_i2
RBBH-12903,Tsi_TRINITY_DN7303_c0_g1_i1,Tcm_TRINITY_DN95602_c0_g1_i1
RBBH-12904,Tsi_TRINITY_DN32012_c3_g7_i1,Tcm_TRINITY_DN105797_c2_g1_i1
RBBH-12905,Tsi_TRINITY_DN36949_c0_g1_i1,Tcm_TRINITY_DN80396_c0_g1_i1
RBBH-12906,Tsi_TRINITY_DN31044_c10_g3_i1,Tcm_TRINITY_DN107232_c5_g5_i8
RBBH-12907,Tsi_TRINITY_DN32133_c1_g1_i6,Tcm_TRINITY_DN107778_c3_g4_i2
RBBH-12908,Tsi_TRINITY_DN31525_c0_g1_i8,Tcm_TRINITY_DN106270_c0_g1_i1
RBBH-1291,Tsi_TRINITY_DN46370_c0_g1_i1,Tcm_TRINITY_DN61932_c0_g1_i1
RBBH-12910,Tsi_TRINITY_DN63801_c0_g1_i1,Tcm_TRINITY_DN85586_c0_g1_i1
RBBH-12911,Tsi_TRINITY_DN28558_c1_g1_i1,Tcm_TRINITY_DN71102_c0_g1_i1
RBBH-12912,Tsi_TRINITY_DN30726_c0_g1_i3,Tcm_TRINITY_DN106318_c0_g4_i2
RBBH-12914,Tsi_TRINITY_DN21203_c0_g1_i2,Tcm_TRINITY_DN107232_c3_g1_i1
RBBH-12915,Tsi_TRINITY_DN27252_c0_g1_i1,Tcm_TRINITY_DN91751_c0_g1_i1
RBBH-12916,Tsi_TRINITY_DN7364_c0_g1_i1,Tcm_TRINITY_DN106635_c8_g2_i2
