Match_col,Tpa,Tge
RBBH-13424,Tpa_TRINITY_DN108270_c0_g2_i1,Tge_TRINITY_DN37454_c0_g1_i1
RBBH-13425,Tpa_TRINITY_DN141535_c3_g6_i1,Tge_TRINITY_DN32454_c0_g1_i1
RBBH-13426,Tpa_TRINITY_DN103197_c0_g1_i1,Tge_TRINITY_DN46772_c1_g1_i2
RBBH-13427,Tpa_TRINITY_DN138053_c0_g1_i2,Tge_TRINITY_DN41443_c0_g1_i2
RBBH-13429,Tpa_TRINITY_DN118656_c0_g4_i1,Tge_TRINITY_DN30033_c0_g3_i1
RBBH-1343,Tpa_TRINITY_DN138287_c3_g1_i2,Tge_TRINITY_DN29109_c0_g1_i1
RBBH-13430,Tpa_TRINITY_DN132993_c4_g1_i1,Tge_TRINITY_DN45600_c0_g2_i1
RBBH-13431,Tpa_TRINITY_DN130162_c5_g3_i1,Tge_TRINITY_DN74296_c0_g1_i1
RBBH-13434,Tpa_TRINITY_DN130015_c3_g5_i4,Tge_TRINITY_DN31397_c1_g1_i1
RBBH-13439,Tpa_TRINITY_DN50508_c0_g1_i1,Tge_TRINITY_DN57862_c0_g1_i1
RBBH-1344,Tpa_TRINITY_DN133719_c0_g3_i1,Tge_TRINITY_DN42153_c0_g1_i1
RBBH-13440,Tpa_TRINITY_DN140987_c0_g1_i3,Tge_TRINITY_DN38735_c0_g1_i1
RBBH-13441,Tpa_TRINITY_DN143404_c0_g1_i1,Tge_TRINITY_DN47307_c0_g2_i10
RBBH-13442,Tpa_TRINITY_DN114295_c0_g1_i1,Tge_TRINITY_DN41711_c1_g1_i1
RBBH-13443,Tpa_TRINITY_DN136516_c1_g2_i3,Tge_TRINITY_DN47435_c2_g1_i2
RBBH-13444,Tpa_TRINITY_DN137343_c3_g6_i1,Tge_TRINITY_DN24146_c0_g2_i1
RBBH-13445,Tpa_TRINITY_DN121550_c2_g1_i1,Tge_TRINITY_DN47065_c0_g1_i1
RBBH-13446,Tpa_TRINITY_DN136136_c0_g1_i3,Tge_TRINITY_DN10497_c0_g1_i1
RBBH-13448,Tpa_TRINITY_DN127406_c0_g2_i1,Tge_TRINITY_DN37820_c0_g1_i1
RBBH-13449,Tpa_TRINITY_DN131411_c1_g1_i1,Tge_TRINITY_DN37630_c0_g1_i1
RBBH-1345,Tpa_TRINITY_DN87824_c0_g1_i1,Tge_TRINITY_DN73952_c0_g1_i1
RBBH-13450,Tpa_TRINITY_DN126821_c0_g4_i4,Tge_TRINITY_DN44514_c2_g1_i3
RBBH-13451,Tpa_TRINITY_DN45959_c0_g1_i1,Tge_TRINITY_DN18711_c0_g1_i1
RBBH-13452,Tpa_TRINITY_DN127765_c2_g1_i2,Tge_TRINITY_DN39321_c0_g1_i1
RBBH-13453,Tpa_TRINITY_DN133309_c6_g1_i1,Tge_TRINITY_DN40913_c0_g1_i1
RBBH-13454,Tpa_TRINITY_DN139309_c0_g2_i1,Tge_TRINITY_DN55288_c0_g1_i1
RBBH-13455,Tpa_TRINITY_DN127923_c0_g1_i2,Tge_TRINITY_DN44672_c0_g1_i1
RBBH-13456,Tpa_TRINITY_DN142554_c1_g4_i2,Tge_TRINITY_DN43924_c0_g1_i1
RBBH-13458,Tpa_TRINITY_DN135995_c0_g3_i1,Tge_TRINITY_DN60790_c0_g1_i1
RBBH-13459,Tpa_TRINITY_DN130774_c0_g1_i5,Tge_TRINITY_DN48049_c4_g10_i6
RBBH-1346,Tpa_TRINITY_DN122793_c0_g1_i1,Tge_TRINITY_DN25207_c0_g1_i1
RBBH-13460,Tpa_TRINITY_DN135957_c0_g1_i2,Tge_TRINITY_DN43687_c1_g1_i1
RBBH-13462,Tpa_TRINITY_DN134419_c0_g2_i3,Tge_TRINITY_DN39380_c0_g1_i1
RBBH-13463,Tpa_TRINITY_DN135924_c9_g3_i1,Tge_TRINITY_DN47829_c6_g1_i2
RBBH-13464,Tpa_TRINITY_DN134868_c1_g1_i1,Tge_TRINITY_DN49032_c0_g1_i1
RBBH-13465,Tpa_TRINITY_DN68844_c0_g1_i1,Tge_TRINITY_DN77131_c0_g1_i1
RBBH-13466,Tpa_TRINITY_DN115471_c0_g1_i2,Tge_TRINITY_DN15187_c0_g1_i1
RBBH-13467,Tpa_TRINITY_DN119881_c1_g1_i3,Tge_TRINITY_DN37461_c0_g2_i1
RBBH-13468,Tpa_TRINITY_DN125246_c0_g1_i3,Tge_TRINITY_DN25437_c0_g2_i1
RBBH-13469,Tpa_TRINITY_DN128740_c0_g1_i1,Tge_TRINITY_DN43922_c0_g1_i1
RBBH-1347,Tpa_TRINITY_DN134524_c1_g3_i3,Tge_TRINITY_DN37752_c0_g1_i1
RBBH-13470,Tpa_TRINITY_DN136415_c0_g4_i2,Tge_TRINITY_DN30409_c0_g1_i2
RBBH-13471,Tpa_TRINITY_DN131937_c0_g1_i3,Tge_TRINITY_DN47058_c0_g1_i1
RBBH-13472,Tpa_TRINITY_DN133656_c0_g1_i2,Tge_TRINITY_DN44514_c2_g2_i1
RBBH-13473,Tpa_TRINITY_DN107591_c0_g1_i1,Tge_TRINITY_DN5224_c0_g1_i1
RBBH-13474,Tpa_TRINITY_DN98710_c0_g1_i1,Tge_TRINITY_DN47797_c2_g3_i1
RBBH-13475,Tpa_TRINITY_DN142140_c0_g1_i2,Tge_TRINITY_DN24132_c0_g1_i1
RBBH-13476,Tpa_TRINITY_DN128395_c0_g1_i1,Tge_TRINITY_DN23062_c0_g1_i1
RBBH-13477,Tpa_TRINITY_DN130401_c0_g2_i1,Tge_TRINITY_DN42034_c0_g1_i1
RBBH-13478,Tpa_TRINITY_DN110632_c0_g1_i1,Tge_TRINITY_DN46106_c1_g2_i1
RBBH-13479,Tpa_TRINITY_DN73061_c0_g1_i1,Tge_TRINITY_DN4067_c0_g1_i1
RBBH-1348,Tpa_TRINITY_DN133008_c0_g1_i2,Tge_TRINITY_DN20980_c0_g1_i1
RBBH-13480,Tpa_TRINITY_DN132440_c1_g1_i1,Tge_TRINITY_DN47471_c4_g1_i3
RBBH-13481,Tpa_TRINITY_DN117232_c0_g1_i1,Tge_TRINITY_DN34061_c0_g1_i1
RBBH-13482,Tpa_TRINITY_DN136969_c0_g3_i1,Tge_TRINITY_DN46491_c0_g1_i3
RBBH-13483,Tpa_TRINITY_DN126605_c0_g2_i1,Tge_TRINITY_DN312_c0_g1_i1
RBBH-13484,Tpa_TRINITY_DN138682_c1_g3_i1,Tge_TRINITY_DN47519_c1_g1_i2
RBBH-13485,Tpa_TRINITY_DN130238_c0_g2_i2,Tge_TRINITY_DN33783_c0_g1_i1
RBBH-13486,Tpa_TRINITY_DN130857_c0_g2_i2,Tge_TRINITY_DN45639_c0_g1_i2
RBBH-13487,Tpa_TRINITY_DN111754_c0_g2_i1,Tge_TRINITY_DN46106_c2_g1_i1
RBBH-13489,Tpa_TRINITY_DN141774_c1_g2_i1,Tge_TRINITY_DN57127_c0_g1_i1
RBBH-1349,Tpa_TRINITY_DN132911_c5_g1_i3,Tge_TRINITY_DN44335_c1_g2_i1
RBBH-13490,Tpa_TRINITY_DN122145_c0_g2_i4,Tge_TRINITY_DN38880_c0_g1_i1
RBBH-13491,Tpa_TRINITY_DN112958_c0_g1_i2,Tge_TRINITY_DN524_c0_g1_i1
RBBH-13492,Tpa_TRINITY_DN128564_c6_g1_i1,Tge_TRINITY_DN34121_c0_g1_i2
RBBH-13493,Tpa_TRINITY_DN142661_c0_g1_i1,Tge_TRINITY_DN46864_c0_g1_i1
RBBH-13494,Tpa_TRINITY_DN125715_c0_g1_i1,Tge_TRINITY_DN37134_c0_g1_i1
RBBH-13495,Tpa_TRINITY_DN85990_c0_g1_i1,Tge_TRINITY_DN17567_c0_g1_i1
RBBH-13496,Tpa_TRINITY_DN143102_c5_g1_i2,Tge_TRINITY_DN47866_c6_g1_i1
RBBH-13497,Tpa_TRINITY_DN100906_c0_g1_i1,Tge_TRINITY_DN11713_c0_g2_i1
RBBH-13498,Tpa_TRINITY_DN134280_c0_g1_i4,Tge_TRINITY_DN14944_c0_g2_i1
RBBH-135,Tpa_TRINITY_DN131117_c0_g2_i4,Tge_TRINITY_DN55145_c0_g1_i1
RBBH-1350,Tpa_TRINITY_DN143380_c1_g1_i4,Tge_TRINITY_DN46258_c1_g1_i1
RBBH-13500,Tpa_TRINITY_DN112617_c0_g1_i2,Tge_TRINITY_DN40249_c0_g1_i1
RBBH-13501,Tpa_TRINITY_DN135057_c0_g2_i4,Tge_TRINITY_DN48025_c1_g1_i8
RBBH-13502,Tpa_TRINITY_DN82730_c0_g1_i1,Tge_TRINITY_DN46799_c5_g1_i1
RBBH-13503,Tpa_TRINITY_DN108156_c0_g1_i1,Tge_TRINITY_DN45793_c1_g1_i1
RBBH-13505,Tpa_TRINITY_DN128585_c0_g2_i1,Tge_TRINITY_DN38335_c0_g1_i1
RBBH-13506,Tpa_TRINITY_DN130892_c0_g2_i2,Tge_TRINITY_DN21322_c0_g1_i1
RBBH-13507,Tpa_TRINITY_DN132917_c0_g7_i1,Tge_TRINITY_DN34990_c0_g1_i1
RBBH-13508,Tpa_TRINITY_DN98068_c0_g1_i1,Tge_TRINITY_DN47362_c1_g1_i1
RBBH-13509,Tpa_TRINITY_DN112158_c0_g1_i1,Tge_TRINITY_DN23782_c0_g1_i1
RBBH-1351,Tpa_TRINITY_DN140179_c0_g4_i1,Tge_TRINITY_DN40342_c0_g1_i1
RBBH-13510,Tpa_TRINITY_DN121118_c0_g1_i1,Tge_TRINITY_DN23749_c0_g1_i1
RBBH-13511,Tpa_TRINITY_DN89406_c0_g1_i1,Tge_TRINITY_DN9842_c0_g1_i1
RBBH-13512,Tpa_TRINITY_DN129347_c1_g2_i5,Tge_TRINITY_DN47943_c6_g10_i1
RBBH-13513,Tpa_TRINITY_DN143366_c0_g1_i2,Tge_TRINITY_DN47719_c2_g5_i2
RBBH-13514,Tpa_TRINITY_DN141782_c4_g5_i6,Tge_TRINITY_DN34837_c1_g1_i1
RBBH-13515,Tpa_TRINITY_DN117842_c0_g1_i1,Tge_TRINITY_DN40686_c0_g1_i1
RBBH-13516,Tpa_TRINITY_DN68600_c0_g1_i1,Tge_TRINITY_DN41542_c0_g1_i1
RBBH-13517,Tpa_TRINITY_DN142801_c0_g12_i1,Tge_TRINITY_DN46150_c0_g1_i2
RBBH-1352,Tpa_TRINITY_DN137178_c0_g2_i5,Tge_TRINITY_DN45572_c0_g1_i2
RBBH-13520,Tpa_TRINITY_DN140751_c0_g1_i2,Tge_TRINITY_DN38167_c0_g1_i1
RBBH-13521,Tpa_TRINITY_DN124605_c3_g7_i1,Tge_TRINITY_DN46755_c6_g1_i1
RBBH-13522,Tpa_TRINITY_DN117889_c0_g1_i1,Tge_TRINITY_DN37105_c0_g1_i1
RBBH-13523,Tpa_TRINITY_DN126023_c0_g3_i1,Tge_TRINITY_DN13395_c0_g1_i1
RBBH-13524,Tpa_TRINITY_DN129641_c1_g1_i1,Tge_TRINITY_DN47462_c0_g1_i10
RBBH-13525,Tpa_TRINITY_DN142808_c0_g2_i2,Tge_TRINITY_DN46410_c0_g1_i2
RBBH-13526,Tpa_TRINITY_DN112338_c0_g1_i2,Tge_TRINITY_DN27322_c0_g2_i1
RBBH-13527,Tpa_TRINITY_DN142152_c0_g3_i1,Tge_TRINITY_DN37176_c0_g1_i1
RBBH-13528,Tpa_TRINITY_DN127904_c0_g1_i3,Tge_TRINITY_DN45058_c0_g1_i1
RBBH-13529,Tpa_TRINITY_DN115115_c0_g1_i1,Tge_TRINITY_DN72933_c0_g1_i1
RBBH-1353,Tpa_TRINITY_DN123340_c0_g1_i3,Tge_TRINITY_DN31622_c0_g1_i1
RBBH-13530,Tpa_TRINITY_DN125611_c1_g4_i5,Tge_TRINITY_DN2831_c0_g2_i1
RBBH-13531,Tpa_TRINITY_DN121746_c0_g1_i2,Tge_TRINITY_DN41584_c6_g1_i1
RBBH-13532,Tpa_TRINITY_DN129057_c2_g1_i1,Tge_TRINITY_DN73362_c0_g1_i1
RBBH-13533,Tpa_TRINITY_DN138579_c0_g1_i1,Tge_TRINITY_DN35909_c0_g1_i1
RBBH-13534,Tpa_TRINITY_DN124592_c5_g1_i5,Tge_TRINITY_DN1381_c0_g1_i1
RBBH-13535,Tpa_TRINITY_DN111963_c0_g1_i2,Tge_TRINITY_DN44448_c4_g5_i1
RBBH-13536,Tpa_TRINITY_DN137187_c0_g1_i2,Tge_TRINITY_DN47510_c3_g4_i3
RBBH-13537,Tpa_TRINITY_DN124746_c0_g1_i1,Tge_TRINITY_DN27913_c0_g1_i1
RBBH-13538,Tpa_TRINITY_DN134690_c0_g1_i1,Tge_TRINITY_DN44137_c0_g1_i2
RBBH-1354,Tpa_TRINITY_DN135938_c0_g2_i2,Tge_TRINITY_DN41964_c0_g1_i1
RBBH-13540,Tpa_TRINITY_DN130601_c0_g2_i1,Tge_TRINITY_DN28778_c0_g1_i1
RBBH-13541,Tpa_TRINITY_DN115481_c0_g1_i1,Tge_TRINITY_DN15854_c0_g2_i1
RBBH-13542,Tpa_TRINITY_DN125200_c0_g1_i5,Tge_TRINITY_DN22254_c0_g1_i1
RBBH-13543,Tpa_TRINITY_DN137011_c2_g1_i1,Tge_TRINITY_DN39075_c0_g1_i1
RBBH-13545,Tpa_TRINITY_DN140812_c0_g1_i2,Tge_TRINITY_DN44135_c0_g1_i4
RBBH-13546,Tpa_TRINITY_DN141852_c0_g3_i4,Tge_TRINITY_DN48199_c0_g2_i6
RBBH-13547,Tpa_TRINITY_DN139988_c1_g6_i3,Tge_TRINITY_DN47277_c1_g1_i1
RBBH-13548,Tpa_TRINITY_DN127985_c0_g2_i1,Tge_TRINITY_DN46799_c4_g19_i1
RBBH-13549,Tpa_TRINITY_DN143419_c3_g1_i1,Tge_TRINITY_DN44926_c4_g1_i1
RBBH-1355,Tpa_TRINITY_DN134015_c3_g2_i2,Tge_TRINITY_DN47706_c6_g1_i1
RBBH-13550,Tpa_TRINITY_DN128700_c0_g3_i2,Tge_TRINITY_DN46757_c5_g1_i2
RBBH-13551,Tpa_TRINITY_DN129364_c0_g4_i1,Tge_TRINITY_DN16425_c0_g1_i1
RBBH-13552,Tpa_TRINITY_DN117143_c0_g1_i1,Tge_TRINITY_DN47735_c0_g1_i1
RBBH-13553,Tpa_TRINITY_DN143296_c1_g3_i2,Tge_TRINITY_DN47066_c12_g3_i1
RBBH-13554,Tpa_TRINITY_DN130966_c6_g2_i1,Tge_TRINITY_DN23637_c0_g3_i1
RBBH-13555,Tpa_TRINITY_DN143032_c2_g1_i2,Tge_TRINITY_DN44376_c2_g1_i1
RBBH-13557,Tpa_TRINITY_DN140433_c0_g1_i1,Tge_TRINITY_DN46801_c0_g1_i4
RBBH-13558,Tpa_TRINITY_DN137888_c2_g1_i2,Tge_TRINITY_DN47217_c7_g3_i1
RBBH-13559,Tpa_TRINITY_DN133603_c0_g2_i1,Tge_TRINITY_DN22281_c0_g1_i1
RBBH-1356,Tpa_TRINITY_DN143312_c3_g4_i1,Tge_TRINITY_DN67956_c0_g1_i1
RBBH-13560,Tpa_TRINITY_DN129934_c0_g1_i2,Tge_TRINITY_DN15150_c0_g1_i1
RBBH-13561,Tpa_TRINITY_DN136215_c1_g1_i2,Tge_TRINITY_DN39664_c0_g1_i1
RBBH-13562,Tpa_TRINITY_DN135319_c6_g2_i1,Tge_TRINITY_DN47053_c1_g1_i1
RBBH-13563,Tpa_TRINITY_DN135149_c4_g1_i1,Tge_TRINITY_DN39281_c0_g1_i1
RBBH-13564,Tpa_TRINITY_DN114050_c0_g1_i1,Tge_TRINITY_DN47588_c1_g1_i1
RBBH-13565,Tpa_TRINITY_DN143151_c0_g2_i1,Tge_TRINITY_DN47496_c0_g2_i2
RBBH-13566,Tpa_TRINITY_DN128613_c2_g1_i2,Tge_TRINITY_DN46619_c0_g1_i1
RBBH-13567,Tpa_TRINITY_DN92772_c0_g1_i1,Tge_TRINITY_DN5399_c0_g1_i1
RBBH-13568,Tpa_TRINITY_DN139461_c0_g1_i5,Tge_TRINITY_DN47829_c11_g10_i1
RBBH-1357,Tpa_TRINITY_DN126639_c0_g1_i1,Tge_TRINITY_DN6066_c0_g1_i1
RBBH-13570,Tpa_TRINITY_DN86708_c0_g1_i1,Tge_TRINITY_DN1060_c0_g1_i1
RBBH-13571,Tpa_TRINITY_DN131297_c0_g1_i1,Tge_TRINITY_DN42317_c0_g1_i2
RBBH-13572,Tpa_TRINITY_DN135393_c6_g2_i1,Tge_TRINITY_DN44205_c0_g2_i1
RBBH-13573,Tpa_TRINITY_DN142285_c0_g1_i2,Tge_TRINITY_DN40695_c0_g1_i2
RBBH-13574,Tpa_TRINITY_DN131113_c0_g1_i5,Tge_TRINITY_DN66463_c0_g1_i1
RBBH-13575,Tpa_TRINITY_DN139557_c0_g9_i2,Tge_TRINITY_DN6991_c0_g1_i1
RBBH-13576,Tpa_TRINITY_DN142704_c0_g2_i1,Tge_TRINITY_DN44580_c0_g1_i2
RBBH-13577,Tpa_TRINITY_DN109688_c0_g1_i1,Tge_TRINITY_DN77247_c0_g1_i1
RBBH-13578,Tpa_TRINITY_DN143342_c0_g12_i2,Tge_TRINITY_DN11856_c1_g2_i1
RBBH-13579,Tpa_TRINITY_DN141493_c2_g1_i3,Tge_TRINITY_DN45931_c1_g1_i1
RBBH-1358,Tpa_TRINITY_DN128610_c0_g1_i1,Tge_TRINITY_DN41489_c0_g1_i1
RBBH-13581,Tpa_TRINITY_DN140660_c0_g1_i2,Tge_TRINITY_DN47404_c0_g1_i1
RBBH-13582,Tpa_TRINITY_DN118323_c0_g1_i1,Tge_TRINITY_DN39138_c0_g3_i1
RBBH-13583,Tpa_TRINITY_DN139010_c1_g1_i2,Tge_TRINITY_DN46725_c4_g1_i2
RBBH-13585,Tpa_TRINITY_DN142894_c4_g7_i1,Tge_TRINITY_DN44249_c0_g1_i1
RBBH-13586,Tpa_TRINITY_DN142994_c2_g2_i1,Tge_TRINITY_DN31670_c0_g1_i1
RBBH-13587,Tpa_TRINITY_DN35190_c0_g1_i1,Tge_TRINITY_DN57378_c0_g1_i1
RBBH-13588,Tpa_TRINITY_DN126341_c6_g2_i1,Tge_TRINITY_DN40957_c0_g1_i1
RBBH-13589,Tpa_TRINITY_DN137945_c5_g1_i1,Tge_TRINITY_DN31795_c1_g1_i1
RBBH-1359,Tpa_TRINITY_DN136721_c3_g3_i1,Tge_TRINITY_DN40117_c0_g1_i1
RBBH-13590,Tpa_TRINITY_DN139427_c0_g1_i2,Tge_TRINITY_DN46645_c0_g1_i2
RBBH-13591,Tpa_TRINITY_DN79586_c0_g1_i1,Tge_TRINITY_DN11960_c0_g1_i1
RBBH-13593,Tpa_TRINITY_DN141944_c1_g1_i5,Tge_TRINITY_DN16888_c0_g2_i1
RBBH-13594,Tpa_TRINITY_DN117958_c1_g1_i1,Tge_TRINITY_DN29774_c0_g1_i1
RBBH-13595,Tpa_TRINITY_DN104226_c0_g1_i2,Tge_TRINITY_DN37030_c0_g1_i1
RBBH-13597,Tpa_TRINITY_DN122942_c0_g1_i1,Tge_TRINITY_DN32694_c0_g1_i1
RBBH-13598,Tpa_TRINITY_DN132939_c0_g2_i2,Tge_TRINITY_DN39884_c0_g1_i1
RBBH-13599,Tpa_TRINITY_DN143084_c2_g1_i2,Tge_TRINITY_DN47392_c1_g2_i1
RBBH-1360,Tpa_TRINITY_DN137431_c0_g3_i2,Tge_TRINITY_DN74397_c0_g1_i1
RBBH-13600,Tpa_TRINITY_DN118827_c0_g1_i1,Tge_TRINITY_DN39059_c0_g1_i1
RBBH-13601,Tpa_TRINITY_DN43539_c0_g1_i1,Tge_TRINITY_DN17815_c0_g1_i1
RBBH-13602,Tpa_TRINITY_DN143447_c0_g2_i1,Tge_TRINITY_DN47667_c0_g1_i3
RBBH-13603,Tpa_TRINITY_DN127290_c0_g1_i6,Tge_TRINITY_DN29510_c0_g1_i1
RBBH-13604,Tpa_TRINITY_DN136960_c0_g2_i3,Tge_TRINITY_DN47879_c1_g2_i1
RBBH-13605,Tpa_TRINITY_DN139159_c3_g2_i2,Tge_TRINITY_DN42882_c0_g1_i1
RBBH-13607,Tpa_TRINITY_DN72938_c0_g1_i1,Tge_TRINITY_DN56717_c0_g1_i1
RBBH-13608,Tpa_TRINITY_DN142810_c1_g1_i1,Tge_TRINITY_DN45970_c0_g1_i1
RBBH-13609,Tpa_TRINITY_DN141196_c1_g4_i1,Tge_TRINITY_DN42413_c1_g1_i1
RBBH-13610,Tpa_TRINITY_DN142312_c1_g1_i2,Tge_TRINITY_DN42052_c1_g1_i1
RBBH-13611,Tpa_TRINITY_DN123724_c1_g2_i1,Tge_TRINITY_DN72614_c1_g1_i1
RBBH-13612,Tpa_TRINITY_DN136235_c0_g2_i3,Tge_TRINITY_DN35102_c0_g1_i1
RBBH-13613,Tpa_TRINITY_DN126782_c5_g1_i1,Tge_TRINITY_DN46851_c0_g1_i1
RBBH-13615,Tpa_TRINITY_DN100307_c0_g1_i1,Tge_TRINITY_DN83022_c0_g1_i1
RBBH-13616,Tpa_TRINITY_DN105233_c0_g1_i1,Tge_TRINITY_DN29567_c0_g1_i2
RBBH-13617,Tpa_TRINITY_DN129799_c2_g1_i3,Tge_TRINITY_DN49520_c0_g1_i1
RBBH-13618,Tpa_TRINITY_DN138871_c1_g1_i1,Tge_TRINITY_DN46241_c8_g1_i1
RBBH-13619,Tpa_TRINITY_DN132837_c0_g1_i1,Tge_TRINITY_DN19935_c0_g1_i1
RBBH-1362,Tpa_TRINITY_DN133281_c2_g1_i1,Tge_TRINITY_DN22004_c0_g1_i1
RBBH-13620,Tpa_TRINITY_DN130980_c3_g2_i1,Tge_TRINITY_DN46809_c12_g1_i1
RBBH-13621,Tpa_TRINITY_DN131414_c0_g2_i1,Tge_TRINITY_DN24836_c0_g1_i2
RBBH-13622,Tpa_TRINITY_DN142899_c0_g3_i1,Tge_TRINITY_DN38322_c0_g1_i1
RBBH-13623,Tpa_TRINITY_DN136456_c0_g1_i3,Tge_TRINITY_DN46878_c0_g3_i1
RBBH-13624,Tpa_TRINITY_DN107820_c0_g1_i2,Tge_TRINITY_DN5165_c0_g1_i1
RBBH-13625,Tpa_TRINITY_DN133449_c3_g1_i2,Tge_TRINITY_DN60965_c0_g1_i1
RBBH-13626,Tpa_TRINITY_DN130417_c1_g5_i2,Tge_TRINITY_DN5179_c0_g1_i1
RBBH-13627,Tpa_TRINITY_DN136707_c0_g1_i1,Tge_TRINITY_DN47486_c1_g1_i1
RBBH-13629,Tpa_TRINITY_DN44057_c0_g1_i1,Tge_TRINITY_DN42597_c0_g1_i1
RBBH-1363,Tpa_TRINITY_DN88523_c0_g1_i1,Tge_TRINITY_DN20162_c0_g1_i1
RBBH-13630,Tpa_TRINITY_DN131919_c0_g2_i2,Tge_TRINITY_DN6607_c0_g1_i1
RBBH-13631,Tpa_TRINITY_DN142692_c1_g14_i1,Tge_TRINITY_DN48031_c6_g2_i1
RBBH-13632,Tpa_TRINITY_DN138063_c0_g1_i3,Tge_TRINITY_DN11640_c0_g1_i1
RBBH-13633,Tpa_TRINITY_DN127437_c0_g2_i2,Tge_TRINITY_DN45708_c0_g1_i2
RBBH-13635,Tpa_TRINITY_DN141619_c0_g1_i2,Tge_TRINITY_DN41414_c0_g1_i6
RBBH-13636,Tpa_TRINITY_DN120939_c5_g2_i2,Tge_TRINITY_DN46474_c4_g1_i1
RBBH-13637,Tpa_TRINITY_DN134256_c0_g1_i2,Tge_TRINITY_DN5157_c0_g1_i1
RBBH-13638,Tpa_TRINITY_DN131067_c0_g5_i1,Tge_TRINITY_DN33897_c0_g1_i1
RBBH-13639,Tpa_TRINITY_DN142331_c0_g1_i2,Tge_TRINITY_DN38302_c0_g1_i1
RBBH-1364,Tpa_TRINITY_DN137884_c2_g1_i1,Tge_TRINITY_DN24774_c0_g1_i1
RBBH-13641,Tpa_TRINITY_DN139610_c2_g6_i1,Tge_TRINITY_DN38017_c0_g1_i1
RBBH-13642,Tpa_TRINITY_DN124494_c1_g1_i2,Tge_TRINITY_DN47849_c1_g1_i1
RBBH-13643,Tpa_TRINITY_DN113412_c0_g1_i2,Tge_TRINITY_DN40073_c1_g1_i1
RBBH-13644,Tpa_TRINITY_DN133885_c0_g1_i1,Tge_TRINITY_DN37475_c0_g2_i1
RBBH-13646,Tpa_TRINITY_DN126399_c0_g1_i3,Tge_TRINITY_DN38907_c0_g1_i3
RBBH-13647,Tpa_TRINITY_DN127935_c3_g5_i1,Tge_TRINITY_DN4061_c0_g1_i1
RBBH-13648,Tpa_TRINITY_DN91210_c0_g1_i1,Tge_TRINITY_DN48105_c2_g1_i3
RBBH-13649,Tpa_TRINITY_DN139162_c0_g2_i1,Tge_TRINITY_DN35653_c0_g1_i1
RBBH-1365,Tpa_TRINITY_DN124976_c0_g1_i1,Tge_TRINITY_DN12294_c0_g1_i1
RBBH-13650,Tpa_TRINITY_DN125493_c0_g1_i1,Tge_TRINITY_DN47501_c9_g4_i1
RBBH-13651,Tpa_TRINITY_DN136431_c0_g5_i5,Tge_TRINITY_DN43744_c1_g1_i2
RBBH-13652,Tpa_TRINITY_DN131726_c2_g1_i1,Tge_TRINITY_DN45742_c1_g1_i1
RBBH-13654,Tpa_TRINITY_DN117105_c0_g2_i1,Tge_TRINITY_DN2315_c0_g1_i1
RBBH-13655,Tpa_TRINITY_DN137942_c0_g1_i2,Tge_TRINITY_DN47655_c0_g1_i2
RBBH-13656,Tpa_TRINITY_DN99904_c1_g1_i4,Tge_TRINITY_DN44598_c0_g1_i3
RBBH-13657,Tpa_TRINITY_DN138765_c4_g2_i1,Tge_TRINITY_DN42168_c3_g1_i1
RBBH-13658,Tpa_TRINITY_DN127719_c2_g1_i2,Tge_TRINITY_DN45291_c0_g7_i1
RBBH-13659,Tpa_TRINITY_DN82260_c0_g1_i2,Tge_TRINITY_DN47921_c0_g1_i1
RBBH-1366,Tpa_TRINITY_DN139475_c0_g2_i5,Tge_TRINITY_DN45740_c0_g1_i1
RBBH-13660,Tpa_TRINITY_DN116309_c0_g1_i1,Tge_TRINITY_DN19623_c0_g2_i1
RBBH-13661,Tpa_TRINITY_DN121267_c0_g1_i2,Tge_TRINITY_DN34651_c0_g1_i1
RBBH-13662,Tpa_TRINITY_DN131650_c0_g3_i1,Tge_TRINITY_DN40231_c0_g1_i1
RBBH-13663,Tpa_TRINITY_DN141358_c1_g7_i1,Tge_TRINITY_DN22232_c0_g1_i1
RBBH-13664,Tpa_TRINITY_DN141973_c0_g1_i1,Tge_TRINITY_DN45963_c0_g2_i1
RBBH-13665,Tpa_TRINITY_DN118248_c1_g1_i1,Tge_TRINITY_DN32973_c0_g1_i1
RBBH-13666,Tpa_TRINITY_DN136899_c0_g1_i1,Tge_TRINITY_DN79415_c0_g1_i1
RBBH-13667,Tpa_TRINITY_DN118860_c0_g1_i3,Tge_TRINITY_DN33634_c0_g1_i1
RBBH-13668,Tpa_TRINITY_DN104703_c0_g1_i1,Tge_TRINITY_DN56946_c0_g1_i1
RBBH-13669,Tpa_TRINITY_DN141244_c5_g5_i2,Tge_TRINITY_DN44662_c2_g1_i1
RBBH-1367,Tpa_TRINITY_DN117743_c0_g1_i1,Tge_TRINITY_DN42181_c0_g1_i1
RBBH-13670,Tpa_TRINITY_DN98489_c0_g1_i1,Tge_TRINITY_DN34797_c0_g3_i1
RBBH-13672,Tpa_TRINITY_DN137881_c0_g1_i1,Tge_TRINITY_DN13700_c0_g1_i1
RBBH-13673,Tpa_TRINITY_DN129429_c2_g2_i3,Tge_TRINITY_DN66931_c0_g1_i1
RBBH-13675,Tpa_TRINITY_DN139649_c2_g2_i1,Tge_TRINITY_DN46226_c0_g1_i2
